image_filename,source_type,generation_model,generation_model_version,prompt_group,seed,generation_date,generation_batch,prompt_path,prompt_sha256,camera_height_approx_m,source_manifest
18_p02-supine-on-floor-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/18_p02-supine-on-floor-08.txt,d18160fe70307286374c35e5be267c3a2ca58cfad8db78b50b7ff805fbba68a0,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
190_p19-active-voluntary-lying-on-ground-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/190_p19-active-voluntary-lying-on-ground-10.txt,55168cc59c7ed9818fc8db4396ddfcb3544c4b60230539a2500bea9277b1ed30,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
191_p20-static-lying-on-ground-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/191_p20-static-lying-on-ground-01.txt,081ac5d75ea906167ec5b7f2d6a93e2441d14f2b6e5aeea486e6d380bf30d9d2,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
192_p20-static-lying-on-ground-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/192_p20-static-lying-on-ground-02.txt,198ceeed4c52c68e2ad858b02ed9c638b94b167bb063575b920cadcaf935094b,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
193_p20-static-lying-on-ground-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/193_p20-static-lying-on-ground-03.txt,4f21719aa8f1498469255113fe018831857a2539fc13b40046f31f3f18a2126d,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
194_p20-static-lying-on-ground-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/194_p20-static-lying-on-ground-04.txt,13b7fe4ee208c8c17744fde360fdb437e6f3748da650b9e5cec827419b6bf9f7,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
195_p20-static-lying-on-ground-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/195_p20-static-lying-on-ground-05.txt,7926c9cf121ea7b5812315da85a00e1b779c0e789eb7bb32f0c732decf532881,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
196_p20-static-lying-on-ground-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/196_p20-static-lying-on-ground-06.txt,67d5f1be4942e2335674609bf203b9d3f020dc7b186094d2f489fba9b7c091d2,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
197_p20-static-lying-on-ground-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/197_p20-static-lying-on-ground-07.txt,566f1f928b35d3b1de31923296fa82382ece096d2f88fd01412714e3dc33bdc8,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
198_p20-static-lying-on-ground-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/198_p20-static-lying-on-ground-08.txt,af96112125d36103650e402de450c6cc995f0ffddb05b91cae38e375fe847ad2,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
199_p20-static-lying-on-ground-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/199_p20-static-lying-on-ground-09.txt,27021dcc7951cd5600004735dc15a220ee29ab33dcc0f1637c322817b8118b4c,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
19_p02-supine-on-floor-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/19_p02-supine-on-floor-09.txt,2772b5e3066d18683e5d9cae492c98039c431bd11e84d9b651019eeb585c5726,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
200_p20-static-lying-on-ground-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/200_p20-static-lying-on-ground-10.txt,560e79ef6d4046c266943ac1648d66cf368b6fb2c1f72b2465d2745399ba200d,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
201_n01-normal-standing-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/201_n01-normal-standing-01.txt,42d5884345726c7e9955de38ba0452da92b7843de26821c899c4707706f39dcf,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
202_n01-normal-standing-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/202_n01-normal-standing-02.txt,d247d2a67720aa92c6985d146a716900a3477bb3751935305acaf7d249b8d9ef,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
203_n01-normal-standing-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/203_n01-normal-standing-03.txt,d93f97b8ce1097f9cb9904a9f7c1065d719ba29cd4b5094e01c09ca1c49de6e3,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
204_n01-normal-standing-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/204_n01-normal-standing-04.txt,0f06d92c248ceb07d8aaffbbe8640d93afbff1d57a01abb939df00d23b55acb9,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
205_n01-normal-standing-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/205_n01-normal-standing-05.txt,c66eefdee09952cbd9f6fef362c90f9a5db173683da810e0fb998921c3c2209c,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
206_n01-normal-standing-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/206_n01-normal-standing-06.txt,30f0594061ef6b7df6bf3a636af98eb16925eb713a2fcc782f9361cbe6f07880,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
207_n01-normal-standing-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/207_n01-normal-standing-07.txt,15686e6f9320e1cdf69ae064d15a320e73fe6813563a5bbb3c93245d96a8aab0,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
208_n01-normal-standing-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/208_n01-normal-standing-08.txt,13716c0bc6e1c291788d2403417fe96bc160c57a2ac0a851c2cd07e525584bd2,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
209_n01-normal-standing-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/209_n01-normal-standing-09.txt,a06295a7d59e4052c8613705b37c9be437b7368837a9aebf5920044f8d827ef4,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
20_p02-supine-on-floor-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/20_p02-supine-on-floor-10.txt,4cc06bbf5a37a9b4585d739af0822ccb9dd3453a628dac74d6934c8d5f86b47f,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
210_n01-normal-standing-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/210_n01-normal-standing-10.txt,c098893ce8c9e9fa7da89b67186f7944b61aeb5be3466c5a1fcc7298b014dd73,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
211_n02-normal-walking-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/211_n02-normal-walking-01.txt,989e64b917cbe5846b077fccd3bdd3c7d946dca5b557a01eb0ae543b970c8b3e,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
212_n02-normal-walking-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/212_n02-normal-walking-02.txt,ffb7fe2d5fa284c2f2380dc0c8a3dd6df20828209f8c73ba322f84401db23251,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
213_n02-normal-walking-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/213_n02-normal-walking-03.txt,b7f2a4a9c5b7dd393ba1ac04ecd3edb63c06b354dd8549c40e6ca19756465310,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
214_n02-normal-walking-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/214_n02-normal-walking-04.txt,e3c80f5aca6a04aaad93f824e0fa5602a76074af98f28cd02893291d82eeb37e,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
215_n02-normal-walking-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/215_n02-normal-walking-05.txt,e6ef6256070941b5726220e6bca493058bc5c1fee09a6cfb2a1f8ea2469b60d1,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
216_n02-normal-walking-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/216_n02-normal-walking-06.txt,78c5308a8e2001f3198d4c4434fde9ef42480e6096f12cf83c43dc5002844bc4,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
217_n02-normal-walking-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/217_n02-normal-walking-07.txt,91e3406f29c9347dbd19294e2287a53b9774c89076430bec860968a3271a736e,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
218_n02-normal-walking-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/218_n02-normal-walking-08.txt,d2aa757cc49447e0deb9e70ed031635e41830ea121655549b8d0ecf1aaba5ed4,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
219_n02-normal-walking-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/219_n02-normal-walking-09.txt,fad9196b15b839626f760871a9e6d4cb762e7bd0635ee38b361c3cdd9abc5efe,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
21_p03-prone-on-floor-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/21_p03-prone-on-floor-01.txt,6a930f25e9052b7138e3d818d094cfc97049267377a7586c4e199432b20ea58b,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
220_n02-normal-walking-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/220_n02-normal-walking-10.txt,e8d2e3b85067d1fc3fabfb25b54392dd607c5d5e8c2eb4bed317b410c614a36d,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
221_n03-normal-seated-on-chair-stool-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/221_n03-normal-seated-on-chair-stool-01.txt,8c455f71a80cf12fd0de5d596b1c70e40e694d5e554a66cd1dead875225374e7,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
222_n03-normal-seated-on-chair-stool-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/222_n03-normal-seated-on-chair-stool-02.txt,ba375bd3958e8d4bf4d0929d12c4f91185f6a183af61a7bf1477cddaa0b26050,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
223_n03-normal-seated-on-chair-stool-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/223_n03-normal-seated-on-chair-stool-03.txt,71d6de4c06e6a13739ec9b970f538e0cd7ddd2e374901484c075913de9b7d773,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
224_n03-normal-seated-on-chair-stool-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/224_n03-normal-seated-on-chair-stool-04.txt,496de8c67df398458f21041c2e30820e49d74fbe6920d4599a0355862a8ba397,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
225_n03-normal-seated-on-chair-stool-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/225_n03-normal-seated-on-chair-stool-05.txt,d055bccd317785ad330af8df1015bd87f501a8b3f097192cabeff69c684138c2,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
226_n03-normal-seated-on-chair-stool-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/226_n03-normal-seated-on-chair-stool-06.txt,337669f29f73bfd7d06ff7ae77c4f74c69118636769718f8b4f214d3c3a24f8d,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
227_n03-normal-seated-on-chair-stool-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/227_n03-normal-seated-on-chair-stool-07.txt,91c9cc1b98329b3209cfc932428fbaf2b5117481e11e53a6517387a9eee708c6,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
228_n03-normal-seated-on-chair-stool-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/228_n03-normal-seated-on-chair-stool-08.txt,379d88d3ec8b72c9e47a528251b05e4985554bdf9136f53774915c45b6264c97,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
229_n03-normal-seated-on-chair-stool-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/229_n03-normal-seated-on-chair-stool-09.txt,c0c5fa86fff65cbcc51d1fe3887efad5efc686190837c246fce0dfccb1fa2692,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
22_p03-prone-on-floor-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/22_p03-prone-on-floor-02.txt,7098ca4f50f689b2580a8069b264bcfba3914acc2561e1b9c8e153b79051fa11,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
230_n03-normal-seated-on-chair-stool-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/230_n03-normal-seated-on-chair-stool-10.txt,35a1abdd1fbe6a19ae5d4fc5d051447f0b9b6334d3e4b573ddf4f33021ba397d,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
231_n04-normal-seated-on-chair-stool-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/231_n04-normal-seated-on-chair-stool-01.txt,0d3523ce9a9920ac2464de05fe4b0f61f52b2524ba08b23ae38d34eb2f982350,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
232_n04-normal-seated-on-chair-stool-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/232_n04-normal-seated-on-chair-stool-02.txt,205d7bf38f6c97a6cd156c872d718d410a87357a858491d03bb1c572776c2de0,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
233_n04-normal-seated-on-chair-stool-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/233_n04-normal-seated-on-chair-stool-03.txt,b6d0bf027cdae738f5487705bedb0eba268f423672c3e0e77385b528eedc141a,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
234_n04-normal-seated-on-chair-stool-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/234_n04-normal-seated-on-chair-stool-04.txt,ec44b8e1b7eedd8b615b28ab1abccd25a2b18841437b363a400c70cf9de12694,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
235_n04-normal-seated-on-chair-stool-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/235_n04-normal-seated-on-chair-stool-05.txt,26d5c9f3c3f1aadbf6c0b903f0d2142c024f53b3a1387790d876ab37b27f3d39,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
236_n04-normal-seated-on-chair-stool-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/236_n04-normal-seated-on-chair-stool-06.txt,fecf18af77223af1200e22119678a3c17964bd77e1aa90f0fda78beb04fb19e0,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
237_n04-normal-seated-on-chair-stool-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/237_n04-normal-seated-on-chair-stool-07.txt,74ef9ec0fc3498a456b190520549b31c3a3f230a462501da75bf47ba07c6af66,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
238_n04-normal-seated-on-chair-stool-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/238_n04-normal-seated-on-chair-stool-08.txt,3f726dd26e560c04b41c152d0921586feb8dc5a3b3d46a03d909844f68335795,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
239_n04-normal-seated-on-chair-stool-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/239_n04-normal-seated-on-chair-stool-09.txt,93c1bd64d47cdf676c8b16717f7858078ad6f0f67c39e59a7416074aa9522218,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
23_p03-prone-on-floor-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/23_p03-prone-on-floor-03.txt,bd4f337f850716d078e3d01b294614bc3c6c2e7eb5545614afd186284287f0ae,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
240_n04-normal-seated-on-chair-stool-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/240_n04-normal-seated-on-chair-stool-10.txt,a2ba46f0708c6396845714a59eb9882ff75f19a1975fb0fcdf9bc7e1b370da2c,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
