image_filename,image_path,image_sha256,image_width,image_height,prompt_filename,prompt_path,prompt_sha256,mapping_status
208_n01-normal-standing-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/208_n01-normal-standing-08.png,5dbf27cf5cbc6edd6b8d4aedddf6f42e9ac9809a1f40a430e968ab70da572ea4,1920,1080,208_n01-normal-standing-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/208_n01-normal-standing-08.txt,13716c0bc6e1c291788d2403417fe96bc160c57a2ac0a851c2cd07e525584bd2,PASS
209_n01-normal-standing-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/209_n01-normal-standing-09.png,cf12a0c87783adfbb55c87a7b1f10fd0a02c273e0a80097167298edaf9349965,1920,1080,209_n01-normal-standing-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/209_n01-normal-standing-09.txt,a06295a7d59e4052c8613705b37c9be437b7368837a9aebf5920044f8d827ef4,PASS
20_p02-supine-on-floor-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/20_p02-supine-on-floor-10.png,5bac427ba05af7d58237cbf9d1d3606a4615caa7c3c7a8e01d301442ce4c7f63,1920,1080,20_p02-supine-on-floor-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/20_p02-supine-on-floor-10.txt,4cc06bbf5a37a9b4585d739af0822ccb9dd3453a628dac74d6934c8d5f86b47f,PASS
210_n01-normal-standing-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/210_n01-normal-standing-10.png,83bedc0973a8c202da41709e7b7ff62f64b014c5d58c8b2a11779b40c3285a87,1920,1080,210_n01-normal-standing-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/210_n01-normal-standing-10.txt,c098893ce8c9e9fa7da89b67186f7944b61aeb5be3466c5a1fcc7298b014dd73,PASS
211_n02-normal-walking-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/211_n02-normal-walking-01.png,84620ef986b653f83fe4161a06054c03b14bfde35ca3588d66b6dcdfeb104929,1920,1080,211_n02-normal-walking-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/211_n02-normal-walking-01.txt,989e64b917cbe5846b077fccd3bdd3c7d946dca5b557a01eb0ae543b970c8b3e,PASS
212_n02-normal-walking-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/212_n02-normal-walking-02.png,2a5c2d55fe21dcfb62d6193ee70d56c16a38f892c0ca6991f871e9220a1e4114,1920,1080,212_n02-normal-walking-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/212_n02-normal-walking-02.txt,ffb7fe2d5fa284c2f2380dc0c8a3dd6df20828209f8c73ba322f84401db23251,PASS
213_n02-normal-walking-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/213_n02-normal-walking-03.png,df7262d5f0764ffcdeac7c699684178eace0c41aa85f58c6b96a19726c2938a5,1920,1080,213_n02-normal-walking-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/213_n02-normal-walking-03.txt,b7f2a4a9c5b7dd393ba1ac04ecd3edb63c06b354dd8549c40e6ca19756465310,PASS
214_n02-normal-walking-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/214_n02-normal-walking-04.png,fc149aaea8829ea06f3ed12651debf67d1b41ee5405a8479d2855176ad1207f8,1920,1080,214_n02-normal-walking-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/214_n02-normal-walking-04.txt,e3c80f5aca6a04aaad93f824e0fa5602a76074af98f28cd02893291d82eeb37e,PASS
215_n02-normal-walking-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/215_n02-normal-walking-05.png,3ea5da470a7ca94ea0f92d87746573becb0e70b5d600f444a579417cca00be40,1920,1080,215_n02-normal-walking-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/215_n02-normal-walking-05.txt,e6ef6256070941b5726220e6bca493058bc5c1fee09a6cfb2a1f8ea2469b60d1,PASS
216_n02-normal-walking-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/216_n02-normal-walking-06.png,5236377d0e960a946da10b1df70dee4dedb6b1ee8dfab55782303b948b178395,1920,1080,216_n02-normal-walking-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/216_n02-normal-walking-06.txt,78c5308a8e2001f3198d4c4434fde9ef42480e6096f12cf83c43dc5002844bc4,PASS
217_n02-normal-walking-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/217_n02-normal-walking-07.png,832f2687a61e8d82e1f5571fe27fb39531c55823e664a34cf284c8af48b2a9d0,1920,1080,217_n02-normal-walking-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/217_n02-normal-walking-07.txt,91e3406f29c9347dbd19294e2287a53b9774c89076430bec860968a3271a736e,PASS
218_n02-normal-walking-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/218_n02-normal-walking-08.png,e5272b7ba0585b8642824a52f893afc42fc446c0ea9e9b7b11ed2b6eb4615835,1920,1080,218_n02-normal-walking-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/218_n02-normal-walking-08.txt,d2aa757cc49447e0deb9e70ed031635e41830ea121655549b8d0ecf1aaba5ed4,PASS
219_n02-normal-walking-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/219_n02-normal-walking-09.png,e12aa00ebca5ce986b5df9f5e39d562be46c2c28dec4a2f9fe6d3e9c9554a048,1920,1080,219_n02-normal-walking-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/219_n02-normal-walking-09.txt,fad9196b15b839626f760871a9e6d4cb762e7bd0635ee38b361c3cdd9abc5efe,PASS
21_p03-prone-on-floor-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/21_p03-prone-on-floor-01.png,f0afef1f06a16d9f91cbc9eb9a52cecd79d692a10c0624b6f169255a562f6374,1920,1080,21_p03-prone-on-floor-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/21_p03-prone-on-floor-01.txt,6a930f25e9052b7138e3d818d094cfc97049267377a7586c4e199432b20ea58b,PASS
220_n02-normal-walking-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/220_n02-normal-walking-10.png,350be842f28a57c01d24f1ba08b664e57ee67df4d22eb4d566fb272af8819347,1920,1080,220_n02-normal-walking-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/220_n02-normal-walking-10.txt,e8d2e3b85067d1fc3fabfb25b54392dd607c5d5e8c2eb4bed317b410c614a36d,PASS
221_n03-normal-seated-on-chair-stool-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/221_n03-normal-seated-on-chair-stool-01.png,134dfe24ba4a545900acbfdb83b4a62b70449aaadd890b1c75651779c8f2e888,1920,1080,221_n03-normal-seated-on-chair-stool-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/221_n03-normal-seated-on-chair-stool-01.txt,8c455f71a80cf12fd0de5d596b1c70e40e694d5e554a66cd1dead875225374e7,PASS
222_n03-normal-seated-on-chair-stool-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/222_n03-normal-seated-on-chair-stool-02.png,965a36ac17f63bff6182aea6c810412c18e5e0b5a8edd978ef54aa65f471699a,1920,1080,222_n03-normal-seated-on-chair-stool-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/222_n03-normal-seated-on-chair-stool-02.txt,ba375bd3958e8d4bf4d0929d12c4f91185f6a183af61a7bf1477cddaa0b26050,PASS
223_n03-normal-seated-on-chair-stool-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/223_n03-normal-seated-on-chair-stool-03.png,b0def42df09f987a7c46fd51ecb0ffb1a9d3017e809f2dcb08e60c5ec55a7c0f,1920,1080,223_n03-normal-seated-on-chair-stool-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/223_n03-normal-seated-on-chair-stool-03.txt,71d6de4c06e6a13739ec9b970f538e0cd7ddd2e374901484c075913de9b7d773,PASS
224_n03-normal-seated-on-chair-stool-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/224_n03-normal-seated-on-chair-stool-04.png,aca00613e4666301061ddffe9cd1b2f87f0ac0326ec85e74625925198bfd7117,1920,1080,224_n03-normal-seated-on-chair-stool-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/224_n03-normal-seated-on-chair-stool-04.txt,496de8c67df398458f21041c2e30820e49d74fbe6920d4599a0355862a8ba397,PASS
225_n03-normal-seated-on-chair-stool-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/225_n03-normal-seated-on-chair-stool-05.png,decbb91e43f7888ab015c46a93a6681e9ed58d0513898f92b2566cf9f62b736b,1920,1080,225_n03-normal-seated-on-chair-stool-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/225_n03-normal-seated-on-chair-stool-05.txt,d055bccd317785ad330af8df1015bd87f501a8b3f097192cabeff69c684138c2,PASS
226_n03-normal-seated-on-chair-stool-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/226_n03-normal-seated-on-chair-stool-06.png,918bcd9792f6b32b77c3d03234683d235158ee718233c5e8848c6c07f9d3136f,1920,1080,226_n03-normal-seated-on-chair-stool-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/226_n03-normal-seated-on-chair-stool-06.txt,337669f29f73bfd7d06ff7ae77c4f74c69118636769718f8b4f214d3c3a24f8d,PASS
227_n03-normal-seated-on-chair-stool-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/227_n03-normal-seated-on-chair-stool-07.png,70840adc6065155f16f6ee3bea719f65bf73e3ef9ae255e1e6150dba45ac2f84,1920,1080,227_n03-normal-seated-on-chair-stool-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/227_n03-normal-seated-on-chair-stool-07.txt,91c9cc1b98329b3209cfc932428fbaf2b5117481e11e53a6517387a9eee708c6,PASS
228_n03-normal-seated-on-chair-stool-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/228_n03-normal-seated-on-chair-stool-08.png,d54811000d65c588d8507882501b378d11f35a8e4bd81d24bdf06c37b63a7c9f,1920,1080,228_n03-normal-seated-on-chair-stool-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/228_n03-normal-seated-on-chair-stool-08.txt,379d88d3ec8b72c9e47a528251b05e4985554bdf9136f53774915c45b6264c97,PASS
229_n03-normal-seated-on-chair-stool-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/229_n03-normal-seated-on-chair-stool-09.png,321f3a35a48e0a9f07f6f244168a419b8af6fa0e74498afebb4b61b11e640241,1920,1080,229_n03-normal-seated-on-chair-stool-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/229_n03-normal-seated-on-chair-stool-09.txt,c0c5fa86fff65cbcc51d1fe3887efad5efc686190837c246fce0dfccb1fa2692,PASS
22_p03-prone-on-floor-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/22_p03-prone-on-floor-02.png,531968ccc4c4000ca558dc91f46f4aa132767e2df19281d2506c4cbbd62c3e0f,1920,1080,22_p03-prone-on-floor-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/22_p03-prone-on-floor-02.txt,7098ca4f50f689b2580a8069b264bcfba3914acc2561e1b9c8e153b79051fa11,PASS
230_n03-normal-seated-on-chair-stool-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/230_n03-normal-seated-on-chair-stool-10.png,d2415691cfd3ce59b490d558f1a3b1d4609756643ae69e8afac57b35b82a93d7,1920,1080,230_n03-normal-seated-on-chair-stool-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/230_n03-normal-seated-on-chair-stool-10.txt,35a1abdd1fbe6a19ae5d4fc5d051447f0b9b6334d3e4b573ddf4f33021ba397d,PASS
231_n04-normal-seated-on-chair-stool-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/231_n04-normal-seated-on-chair-stool-01.png,9968329187d7c0273dcc1769c05d88e846009f0fd54a7d280664fca6706c0a46,1920,1080,231_n04-normal-seated-on-chair-stool-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/231_n04-normal-seated-on-chair-stool-01.txt,0d3523ce9a9920ac2464de05fe4b0f61f52b2524ba08b23ae38d34eb2f982350,PASS
232_n04-normal-seated-on-chair-stool-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/232_n04-normal-seated-on-chair-stool-02.png,21558e45c831388c100ae3529b6804577a40ca367bb9f836b04e4c3520c2df66,1920,1080,232_n04-normal-seated-on-chair-stool-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/232_n04-normal-seated-on-chair-stool-02.txt,205d7bf38f6c97a6cd156c872d718d410a87357a858491d03bb1c572776c2de0,PASS
233_n04-normal-seated-on-chair-stool-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/233_n04-normal-seated-on-chair-stool-03.png,8bdf1601258e589a61a1ddaabcf4d9f5d44b83c59f28ad97f6030858e1d7ff54,1920,1080,233_n04-normal-seated-on-chair-stool-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/233_n04-normal-seated-on-chair-stool-03.txt,b6d0bf027cdae738f5487705bedb0eba268f423672c3e0e77385b528eedc141a,PASS
234_n04-normal-seated-on-chair-stool-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/234_n04-normal-seated-on-chair-stool-04.png,181b3cafa82863a1ca5bb12aea16b6dacf16f78f5f346890cc2575880695f72a,1920,1080,234_n04-normal-seated-on-chair-stool-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/234_n04-normal-seated-on-chair-stool-04.txt,ec44b8e1b7eedd8b615b28ab1abccd25a2b18841437b363a400c70cf9de12694,PASS
235_n04-normal-seated-on-chair-stool-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/235_n04-normal-seated-on-chair-stool-05.png,1702a8a274a13fb451ca23ccafdc997a8830cc7adda330b5df0b90ab6aedef73,1920,1080,235_n04-normal-seated-on-chair-stool-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/235_n04-normal-seated-on-chair-stool-05.txt,26d5c9f3c3f1aadbf6c0b903f0d2142c024f53b3a1387790d876ab37b27f3d39,PASS
236_n04-normal-seated-on-chair-stool-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/236_n04-normal-seated-on-chair-stool-06.png,ef1b9e81ee1523dbbb21b07d027980742531a74f55e456b369a433de82844d0c,1920,1080,236_n04-normal-seated-on-chair-stool-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/236_n04-normal-seated-on-chair-stool-06.txt,fecf18af77223af1200e22119678a3c17964bd77e1aa90f0fda78beb04fb19e0,PASS
237_n04-normal-seated-on-chair-stool-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/237_n04-normal-seated-on-chair-stool-07.png,9cbe78bbf831d21c6e1c849718050658b28230501cc176dd49023302702e5d89,1920,1080,237_n04-normal-seated-on-chair-stool-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/237_n04-normal-seated-on-chair-stool-07.txt,74ef9ec0fc3498a456b190520549b31c3a3f230a462501da75bf47ba07c6af66,PASS
238_n04-normal-seated-on-chair-stool-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/238_n04-normal-seated-on-chair-stool-08.png,95d750ee89b98302502ce9d5dd13c9cfd0bb861ce62ff17fb6bb95ba2852da1f,1920,1080,238_n04-normal-seated-on-chair-stool-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/238_n04-normal-seated-on-chair-stool-08.txt,3f726dd26e560c04b41c152d0921586feb8dc5a3b3d46a03d909844f68335795,PASS
239_n04-normal-seated-on-chair-stool-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/239_n04-normal-seated-on-chair-stool-09.png,1d98c7785efcb98a45f71e366224ff1f43a9e4607bd7f11ac5a840e3fedbe349,1920,1080,239_n04-normal-seated-on-chair-stool-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/239_n04-normal-seated-on-chair-stool-09.txt,93c1bd64d47cdf676c8b16717f7858078ad6f0f67c39e59a7416074aa9522218,PASS
23_p03-prone-on-floor-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/23_p03-prone-on-floor-03.png,86547becdc828b66ad9504dc73a3f4554738ec7030b623ec6830ae18fb351a4a,1920,1080,23_p03-prone-on-floor-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/23_p03-prone-on-floor-03.txt,bd4f337f850716d078e3d01b294614bc3c6c2e7eb5545614afd186284287f0ae,PASS
240_n04-normal-seated-on-chair-stool-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/240_n04-normal-seated-on-chair-stool-10.png,970f4760193d0f57e0b8a9307c58746c25e11ef6272e39ffb938b3e6b0100fc4,1920,1080,240_n04-normal-seated-on-chair-stool-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/240_n04-normal-seated-on-chair-stool-10.txt,a2ba46f0708c6396845714a59eb9882ff75f19a1975fb0fcdf9bc7e1b370da2c,PASS
241_n05-normal-work-activity-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/241_n05-normal-work-activity-01.png,9f097226ab0671e7a218fd1c82a58aebe647087f9a516133b29a28046bfc2abc,1920,1080,241_n05-normal-work-activity-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/241_n05-normal-work-activity-01.txt,782371f9eea254a38a0d228ecde98f7ea797e0b116bd57f484a3169e474e61bb,PASS
242_n05-normal-work-activity-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/242_n05-normal-work-activity-02.png,61f62d3713f09e213c5c6907ba0a919c642e6906a6f69bf8da0bb3a5166322fb,1920,1080,242_n05-normal-work-activity-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/242_n05-normal-work-activity-02.txt,1223027963dcec91453c066909d231a5d67c08c114be67664889d5ea9236b930,PASS
243_n05-normal-work-activity-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/243_n05-normal-work-activity-03.png,8365c94dd5b4f02db8356dede98e882f3d6565b8fda4260e81a214c9e1c314b3,1920,1080,243_n05-normal-work-activity-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/243_n05-normal-work-activity-03.txt,6a1a516d461bd819171c83d08a23d405a34775e6ad84a2857c6af77994c29f5f,PASS
244_n05-normal-work-activity-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/244_n05-normal-work-activity-04.png,94101fe845662bffc2c777c22fbd05325f40c7430b920dcefbfe616b2d8f8bbb,1920,1080,244_n05-normal-work-activity-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/244_n05-normal-work-activity-04.txt,9de6fd3ae9405d1ee1ff9118ef262164cf6c3bc5da0229a2da7eed0aa51ea73f,PASS
245_n05-normal-work-activity-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/245_n05-normal-work-activity-05.png,d9d6cd153d044702ab5b5c7c742b8b9f0bfe1e6fbcc1876b64efb6da24f28b90,1920,1080,245_n05-normal-work-activity-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/245_n05-normal-work-activity-05.txt,3fee008435ef3dcfc1e9c7d112df238236544f398f613cd5b6ead6e2e19b68b2,PASS
246_n05-normal-work-activity-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/246_n05-normal-work-activity-06.png,7f8500c8ea49da59bce9fd30b27e3b866415ba174fea8fd967d9cf75d7b91772,1920,1080,246_n05-normal-work-activity-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/246_n05-normal-work-activity-06.txt,a54736a0dde05951050b1c2a99201e9980838c6e667a81dd4dfbb87da5c06e89,PASS
247_n05-normal-work-activity-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/247_n05-normal-work-activity-07.png,95620c5fac3a9c5da240bf74298f8edcb95bdd361a43e836056f69e8d81ad366,1920,1080,247_n05-normal-work-activity-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/247_n05-normal-work-activity-07.txt,3ce535893460574adf113df893e15e4b8462888cb05d689cbeb1a18e2ebd44c2,PASS
248_n05-normal-work-activity-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/248_n05-normal-work-activity-08.png,8a82f11e4ece013b8e4753087d1d7fb186f0f67158d1f4e39aa438f5308286fa,1920,1080,248_n05-normal-work-activity-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/248_n05-normal-work-activity-08.txt,f02f7b36429c642e04f92c7e1d49542a858052a2f1e37d66d9f80f2d82610fca,PASS
249_n05-normal-work-activity-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/249_n05-normal-work-activity-09.png,f7ba24ba75b052e04cf3929eaeb01599b85303454742cecd2d9ad35189a11a83,1920,1080,249_n05-normal-work-activity-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/249_n05-normal-work-activity-09.txt,867299d9e31078fae5d85a41e150e9654fb86cda45c15c82ec00b1f7968f9d40,PASS
24_p03-prone-on-floor-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/24_p03-prone-on-floor-04.png,fc2bc25c7a7c65641f3f35cd41cab981571e82d00231d5cb3f676954c03684f1,1920,1080,24_p03-prone-on-floor-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/24_p03-prone-on-floor-04.txt,3afeb315e26aa99f8b576fbaa0b83144c2e824be6a7fe87f3ae78400587328bd,PASS
250_n05-normal-work-activity-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/250_n05-normal-work-activity-10.png,0b26abc51c7b63fab900a8c777f2c37a368a32a632a96741f4b20d82482e6d7c,1920,1080,250_n05-normal-work-activity-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/250_n05-normal-work-activity-10.txt,4fbc8172496307bb83482d9f0d6e299c2f5c4d252104cb347f1a3830ecd8240d,PASS
251_n06-normal-work-activity-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/251_n06-normal-work-activity-01.png,0d5585e07f3b9fedc834975e2be54f134752f0ccb301ee4e02cd2c06106f94c8,1920,1080,251_n06-normal-work-activity-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/251_n06-normal-work-activity-01.txt,680160337e9b5ea4846a15bd06a871986544eb2ed0ed413d3d59332e6e167e56,PASS
252_n06-normal-work-activity-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/252_n06-normal-work-activity-02.png,c8a9bc514c15da3f2da23703dc11bb453d11c54b1bebcec486122e3fb87d5379,1920,1080,252_n06-normal-work-activity-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/252_n06-normal-work-activity-02.txt,f4222a559b12ec4899d9bf04bffbb33e8c6098837bc0b294305d75ae27c7671f,PASS
253_n06-normal-work-activity-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/253_n06-normal-work-activity-03.png,8c72d44ee172f2ae89a43f5c104baaa598077ae72eecae1fac52666811ee2c15,1920,1080,253_n06-normal-work-activity-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/253_n06-normal-work-activity-03.txt,8b1b35f6935aa3ad48cea5d793475adcb8e5d90cc14f4231979bb17b773bbb14,PASS
254_n06-normal-work-activity-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/254_n06-normal-work-activity-04.png,708a9188aea6197ec36ef5ab262e62630b980f9a8a03797a477212ae97dd969d,1920,1080,254_n06-normal-work-activity-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/254_n06-normal-work-activity-04.txt,f6a5ecac419f4dd53bb11f6c86cc1325003b8c5631ab85ddb50b199636eaccef,PASS
255_n06-normal-work-activity-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/255_n06-normal-work-activity-05.png,a9dec425e7a51445e33666ad77fc90f0add301fc713c1fbd6a83de6a81d2df72,1920,1080,255_n06-normal-work-activity-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/255_n06-normal-work-activity-05.txt,362a1b1cf2b5e1ff3c8f9487e1b8039620b9c4d00040c6d7dc70b8b08ac7341c,PASS
256_n06-normal-work-activity-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/256_n06-normal-work-activity-06.png,15b2e5f1094add6b6262cc9d02d72f3cbacf86a9d4023024b7f9cbfc8d7a1dd8,1920,1080,256_n06-normal-work-activity-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/256_n06-normal-work-activity-06.txt,8010f47a0904bfab81c0b718ba1606ee2d6e1133353157f70373539324174c1a,PASS
257_n06-normal-work-activity-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/257_n06-normal-work-activity-07.png,7d581bcff51b91f01017bb3a2479b738f8702d3532dc02bb5be374eb3acbfa33,1920,1080,257_n06-normal-work-activity-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/257_n06-normal-work-activity-07.txt,8907fdd343a606ea49d4607b6bcd837adfbc8a371bdf307cb46ae601b8f47df9,PASS
258_n06-normal-work-activity-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/258_n06-normal-work-activity-08.png,2775217a73b3fec9852ead7ed28b5b4d76904b4a4f146e32928fc4c249a2f0b5,1920,1080,258_n06-normal-work-activity-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/258_n06-normal-work-activity-08.txt,7a6f6ddf308b86d9381ef796b10b3d48859af8597ab24a5daba24a7c5eee522a,PASS
259_n06-normal-work-activity-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/259_n06-normal-work-activity-09.png,48dc5ad464b297860fc6a28647999f2c6eb1c00a37fd106e0a75d32094aebe81,1920,1080,259_n06-normal-work-activity-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/259_n06-normal-work-activity-09.txt,06ef84b9c1cf963f0881add0ff2d0f0651e9ec32c3a56253bcaac8ac4e7f783f,PASS
