media_candidate_id,image_filename,image_sha256,scenario_id,group_id,event_label,sample_role,split,split_reason,source_type,event_definition_version
,178_p18-abnormal-support-surface-08.png,a3460a93de4473c9338a458de20e2ae1e36b633979f3d33665c653a1dc20fecd,pf_v2_aigc_p18-abnormal-support-surface,pf_v2_aigc_p18-abnormal-support-surface,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,179_p18-abnormal-support-surface-09.png,3ff93f899ac57671fa107fce88639cc997ee54068464199a0af564efa225977d,pf_v2_aigc_p18-abnormal-support-surface,pf_v2_aigc_p18-abnormal-support-surface,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,17_p02-supine-on-floor-07.png,03f04df8719f4f00db8f20614cc8b2dac09a6f1fdd4e26ec246375a43cce72f9,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,180_p18-abnormal-support-surface-10.png,bd3c3dcc2aa778e6aee0976792115ee43f4cbb4fcabae83bace1ecb624f393c2,pf_v2_aigc_p18-abnormal-support-surface,pf_v2_aigc_p18-abnormal-support-surface,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,181_p19-active-voluntary-lying-on-ground-01.png,8fd156a8c439704b329f46bd6faba4b4667d0cf8f114fa5f8b4b3debf98c720a,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,182_p19-active-voluntary-lying-on-ground-02.png,917e156f1263be2b899ecf4c87b971e87ee962fc1525ed4324baee7c3d15c45b,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,183_p19-active-voluntary-lying-on-ground-03.png,06168c86cc88b96431afc5272762478431ae1a20a29cd5dd29b10f8601d10baa,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,184_p19-active-voluntary-lying-on-ground-04.png,b54730ddcf274d24a82b0f6141131ee0c35f3d95308d830e06a58a5174dd5bb3,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,185_p19-active-voluntary-lying-on-ground-05.png,9c0a9ba8adc62f632d444eb5eeaaead0a31ec3584caddb950e1e126cb6e49ff7,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,186_p19-active-voluntary-lying-on-ground-06.png,2f16a0969310f13bacfcb0c025c6e65b4a80fa3eefd6f9d6f9f88a064f66da97,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,187_p19-active-voluntary-lying-on-ground-07.png,2eb145bb33077aee65d852b9db97ff7e16a6443237e06e0e49ad286c266694de,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,188_p19-active-voluntary-lying-on-ground-08.png,409b9aafcd21596649d9506d1a1cb6e6d2c418c0dede71731a284f08ce3da50e,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,189_p19-active-voluntary-lying-on-ground-09.png,f0896d5057b1d237729d0b6dbacb6052187fcaa3f1650ba4bad3e8dd48de6f05,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,18_p02-supine-on-floor-08.png,6881ae0e92af78ee265a345ee5b2601e4ce3545a239f37f0fc65e19cdbce3046,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,190_p19-active-voluntary-lying-on-ground-10.png,dce8cb218c852a5f46cde0734b70bc3398faf0b4479f04ace0bc0844cb09b8e8,pf_v2_aigc_p19-active-voluntary-lying-on-ground,pf_v2_aigc_p19-active-voluntary-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,191_p20-static-lying-on-ground-01.png,5824382aae59fe61af98dccf89fcdf96008082adf4b8ea5242f2229fc1f365e9,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,192_p20-static-lying-on-ground-02.png,97eb294edd0f3e0fea3a61c12217cc676ee2e92940d159c5d3e017ccb94c2329,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,193_p20-static-lying-on-ground-03.png,56e5011a38e4a5b734eeece9c4211db4809c55842a21345e66e8a638f0a2ccb4,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,194_p20-static-lying-on-ground-04.png,7e1206f44540e5ec3fe459c7f2aa021a27a7ab5ba240a6023a149e58ee29b61c,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,195_p20-static-lying-on-ground-05.png,6f57b16285c4e6edfe6de3daa00e0f70c69141498b3c491179c721759cce7a79,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,196_p20-static-lying-on-ground-06.png,fd1daa698feb788e484468dd09275d04427cea7a76f2961d3207361992a57851,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,197_p20-static-lying-on-ground-07.png,8e69fe60639e78401589d986a5517e8a48ce49822e9857e9ef11fb33a92adfb4,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,198_p20-static-lying-on-ground-08.png,8743fc7160d123ceb4ffc38b36fc5ae589daa0516020a68a6b55144ce4e64c85,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,199_p20-static-lying-on-ground-09.png,0d95ed8fd7b4b792671117cb4dc10b2532137a69f7f6e94ce2494be460957df7,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,19_p02-supine-on-floor-09.png,b874a600936c52aeddb2d3a93719f0fe02937076b115354fa5d3417153f9027f,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,200_p20-static-lying-on-ground-10.png,d04a76e9519f62f74f8ea3fc772195a79084bae2f811bde50e3d7e9ccf4997ca,pf_v2_aigc_p20-static-lying-on-ground,pf_v2_aigc_p20-static-lying-on-ground,1,positive,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,201_n01-normal-standing-01.png,457cfa92c5ab41f354d579c4d14852a123235fc8e559db33a211b7302b050029,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,202_n01-normal-standing-02.png,920c606e31ac7bcaa90a07a65cb3c274e2f1c2c9c013bc9a6d0a9d606b5c9679,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,203_n01-normal-standing-03.png,a1cd8e89742ed199a07308870b4962f4340aef43264a81c77a6a79722d89d926,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,204_n01-normal-standing-04.png,ce9dc025af14a475e18224fc33de4e53f4c219f05c455b849eda6519a28280f2,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,205_n01-normal-standing-05.png,4fa6866d8b13f3823e1035a827511e4ffd540a6d33ecd03a46d1cb139a5cbb90,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,206_n01-normal-standing-06.png,6786cd4c5ce2d5100e95e9ca8a85a3ee6c0074d2661b445a20b694d5bf35814f,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,207_n01-normal-standing-07.png,e6d31485e30861fae7d360b9d9e23306e8b4317762269bf9239faa555516baee,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,208_n01-normal-standing-08.png,5dbf27cf5cbc6edd6b8d4aedddf6f42e9ac9809a1f40a430e968ab70da572ea4,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,209_n01-normal-standing-09.png,cf12a0c87783adfbb55c87a7b1f10fd0a02c273e0a80097167298edaf9349965,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,20_p02-supine-on-floor-10.png,5bac427ba05af7d58237cbf9d1d3606a4615caa7c3c7a8e01d301442ce4c7f63,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,210_n01-normal-standing-10.png,83bedc0973a8c202da41709e7b7ff62f64b014c5d58c8b2a11779b40c3285a87,pf_v2_aigc_n01-normal-standing,pf_v2_aigc_n01-normal-standing,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,211_n02-normal-walking-01.png,84620ef986b653f83fe4161a06054c03b14bfde35ca3588d66b6dcdfeb104929,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,212_n02-normal-walking-02.png,2a5c2d55fe21dcfb62d6193ee70d56c16a38f892c0ca6991f871e9220a1e4114,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,213_n02-normal-walking-03.png,df7262d5f0764ffcdeac7c699684178eace0c41aa85f58c6b96a19726c2938a5,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,214_n02-normal-walking-04.png,fc149aaea8829ea06f3ed12651debf67d1b41ee5405a8479d2855176ad1207f8,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,215_n02-normal-walking-05.png,3ea5da470a7ca94ea0f92d87746573becb0e70b5d600f444a579417cca00be40,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,216_n02-normal-walking-06.png,5236377d0e960a946da10b1df70dee4dedb6b1ee8dfab55782303b948b178395,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,217_n02-normal-walking-07.png,832f2687a61e8d82e1f5571fe27fb39531c55823e664a34cf284c8af48b2a9d0,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,218_n02-normal-walking-08.png,e5272b7ba0585b8642824a52f893afc42fc446c0ea9e9b7b11ed2b6eb4615835,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,219_n02-normal-walking-09.png,e12aa00ebca5ce986b5df9f5e39d562be46c2c28dec4a2f9fe6d3e9c9554a048,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,21_p03-prone-on-floor-01.png,f0afef1f06a16d9f91cbc9eb9a52cecd79d692a10c0624b6f169255a562f6374,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,220_n02-normal-walking-10.png,350be842f28a57c01d24f1ba08b664e57ee67df4d22eb4d566fb272af8819347,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,221_n03-normal-seated-on-chair-stool-01.png,134dfe24ba4a545900acbfdb83b4a62b70449aaadd890b1c75651779c8f2e888,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,222_n03-normal-seated-on-chair-stool-02.png,965a36ac17f63bff6182aea6c810412c18e5e0b5a8edd978ef54aa65f471699a,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,223_n03-normal-seated-on-chair-stool-03.png,b0def42df09f987a7c46fd51ecb0ffb1a9d3017e809f2dcb08e60c5ec55a7c0f,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,224_n03-normal-seated-on-chair-stool-04.png,aca00613e4666301061ddffe9cd1b2f87f0ac0326ec85e74625925198bfd7117,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,225_n03-normal-seated-on-chair-stool-05.png,decbb91e43f7888ab015c46a93a6681e9ed58d0513898f92b2566cf9f62b736b,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,226_n03-normal-seated-on-chair-stool-06.png,918bcd9792f6b32b77c3d03234683d235158ee718233c5e8848c6c07f9d3136f,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,227_n03-normal-seated-on-chair-stool-07.png,70840adc6065155f16f6ee3bea719f65bf73e3ef9ae255e1e6150dba45ac2f84,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,228_n03-normal-seated-on-chair-stool-08.png,d54811000d65c588d8507882501b378d11f35a8e4bd81d24bdf06c37b63a7c9f,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,229_n03-normal-seated-on-chair-stool-09.png,321f3a35a48e0a9f07f6f244168a419b8af6fa0e74498afebb4b61b11e640241,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,22_p03-prone-on-floor-02.png,531968ccc4c4000ca558dc91f46f4aa132767e2df19281d2506c4cbbd62c3e0f,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,230_n03-normal-seated-on-chair-stool-10.png,d2415691cfd3ce59b490d558f1a3b1d4609756643ae69e8afac57b35b82a93d7,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,231_n04-normal-seated-on-chair-stool-01.png,9968329187d7c0273dcc1769c05d88e846009f0fd54a7d280664fca6706c0a46,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,232_n04-normal-seated-on-chair-stool-02.png,21558e45c831388c100ae3529b6804577a40ca367bb9f836b04e4c3520c2df66,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,233_n04-normal-seated-on-chair-stool-03.png,8bdf1601258e589a61a1ddaabcf4d9f5d44b83c59f28ad97f6030858e1d7ff54,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,234_n04-normal-seated-on-chair-stool-04.png,181b3cafa82863a1ca5bb12aea16b6dacf16f78f5f346890cc2575880695f72a,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,235_n04-normal-seated-on-chair-stool-05.png,1702a8a274a13fb451ca23ccafdc997a8830cc7adda330b5df0b90ab6aedef73,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,236_n04-normal-seated-on-chair-stool-06.png,ef1b9e81ee1523dbbb21b07d027980742531a74f55e456b369a433de82844d0c,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,237_n04-normal-seated-on-chair-stool-07.png,9cbe78bbf831d21c6e1c849718050658b28230501cc176dd49023302702e5d89,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,238_n04-normal-seated-on-chair-stool-08.png,95d750ee89b98302502ce9d5dd13c9cfd0bb861ce62ff17fb6bb95ba2852da1f,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,239_n04-normal-seated-on-chair-stool-09.png,1d98c7785efcb98a45f71e366224ff1f43a9e4607bd7f11ac5a840e3fedbe349,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,23_p03-prone-on-floor-03.png,86547becdc828b66ad9504dc73a3f4554738ec7030b623ec6830ae18fb351a4a,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,240_n04-normal-seated-on-chair-stool-10.png,970f4760193d0f57e0b8a9307c58746c25e11ef6272e39ffb938b3e6b0100fc4,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,241_n05-normal-work-activity-01.png,9f097226ab0671e7a218fd1c82a58aebe647087f9a516133b29a28046bfc2abc,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,242_n05-normal-work-activity-02.png,61f62d3713f09e213c5c6907ba0a919c642e6906a6f69bf8da0bb3a5166322fb,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,243_n05-normal-work-activity-03.png,8365c94dd5b4f02db8356dede98e882f3d6565b8fda4260e81a214c9e1c314b3,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,244_n05-normal-work-activity-04.png,94101fe845662bffc2c777c22fbd05325f40c7430b920dcefbfe616b2d8f8bbb,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,245_n05-normal-work-activity-05.png,d9d6cd153d044702ab5b5c7c742b8b9f0bfe1e6fbcc1876b64efb6da24f28b90,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,246_n05-normal-work-activity-06.png,7f8500c8ea49da59bce9fd30b27e3b866415ba174fea8fd967d9cf75d7b91772,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,247_n05-normal-work-activity-07.png,95620c5fac3a9c5da240bf74298f8edcb95bdd361a43e836056f69e8d81ad366,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,248_n05-normal-work-activity-08.png,8a82f11e4ece013b8e4753087d1d7fb186f0f67158d1f4e39aa438f5308286fa,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,249_n05-normal-work-activity-09.png,f7ba24ba75b052e04cf3929eaeb01599b85303454742cecd2d9ad35189a11a83,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,24_p03-prone-on-floor-04.png,fc2bc25c7a7c65641f3f35cd41cab981571e82d00231d5cb3f676954c03684f1,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,250_n05-normal-work-activity-10.png,0b26abc51c7b63fab900a8c777f2c37a368a32a632a96741f4b20d82482e6d7c,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,251_n06-normal-work-activity-01.png,0d5585e07f3b9fedc834975e2be54f134752f0ccb301ee4e02cd2c06106f94c8,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,252_n06-normal-work-activity-02.png,c8a9bc514c15da3f2da23703dc11bb453d11c54b1bebcec486122e3fb87d5379,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,253_n06-normal-work-activity-03.png,8c72d44ee172f2ae89a43f5c104baaa598077ae72eecae1fac52666811ee2c15,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,254_n06-normal-work-activity-04.png,708a9188aea6197ec36ef5ab262e62630b980f9a8a03797a477212ae97dd969d,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,255_n06-normal-work-activity-05.png,a9dec425e7a51445e33666ad77fc90f0add301fc713c1fbd6a83de6a81d2df72,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,256_n06-normal-work-activity-06.png,15b2e5f1094add6b6262cc9d02d72f3cbacf86a9d4023024b7f9cbfc8d7a1dd8,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,257_n06-normal-work-activity-07.png,7d581bcff51b91f01017bb3a2479b738f8702d3532dc02bb5be374eb3acbfa33,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,258_n06-normal-work-activity-08.png,2775217a73b3fec9852ead7ed28b5b4d76904b4a4f146e32928fc4c249a2f0b5,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,259_n06-normal-work-activity-09.png,48dc5ad464b297860fc6a28647999f2c6eb1c00a37fd106e0a75d32094aebe81,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,25_p03-prone-on-floor-05.png,562f3ef69ce6291a666cffda86e701c7f20b92195677ac0bffc96dbf792f87e1,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,260_n06-normal-work-activity-10.png,bd7cb37950286e8775216a9371b0eece1f9d46cfb09f046e0205804bd042b6a7,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,0,negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,261_n07-mild-bending-01.png,0f86a510ad912179633dea734f4457dc1945b5bbe1a9a123613bae400af636ee,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,262_n07-mild-bending-02.png,e9e96ce08e4925312a49684d8381e0129c3b5722dbecbd610b4a40481f41cffb,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,263_n07-mild-bending-03.png,acc221510be882f798e7e1c06e2b25f23bdf1419dbc036d0b4f22689505c7bc6,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,264_n07-mild-bending-04.png,d15359dc17844ccf5775d2e324f7af0dc44b728120bc9257ab9d57ed9bf91549,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,265_n07-mild-bending-05.png,8307f620f96d4c6cbe58314eb71ed9be3ccf45d23727e8b6592f9477bb37fa6b,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,266_n07-mild-bending-06.png,5cba43b31c38a875466a807fac5daaf80e715c1a1cacc3bed578bc9716930cdd,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
