dataset,request_index,request_id,media_id,timestamp_start_utc,timestamp_end_utc,wall_span_seconds,client_latency_seconds,total_duration_ns,total_duration_seconds,load_duration_ns,load_duration_seconds,prompt_eval_duration_ns,prompt_eval_duration_seconds,eval_duration_ns,eval_duration_seconds,client_overhead_seconds,load_ratio,prompt_eval_ratio,eval_ratio,prompt_eval_count,eval_count,done,done_reason,http_code,prompt_sha256,config_fingerprint,model,format,think,stream,generation_options,high_load,image_sha256,image_path,image_width,image_height,image_bytes,processed_sha256
SCREEN,29,P2_SCREEN_C3_20260826_231841_029,IMG_003800,2026-08-26T15:19:26.559888+00:00,2026-08-26T15:19:28.238100+00:00,1.678212,1.6220557689666748,1614149745,1.614149745,472044005,0.472044005,113044862,0.113044862,560771571,0.560771571,0.007906023966674836,0.29244127223153016,0.07003368947036571,0.34740988110740617,598,71,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,d687192e8099815b736d2f895e63bfa75411bb0b7585600eaa1dc22edd2978d4,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003800.jpg,448,336,20242,41c2b99339bf6e936211067daf6e4422a6ee5c362ad5df4f1767d3f781528e65
SCREEN,30,P2_SCREEN_C3_20260826_231841_030,IMG_003801,2026-08-26T15:19:28.239032+00:00,2026-08-26T15:19:29.858137+00:00,1.619105,1.5625152587890625,1554663410,1.55466341,427937490,0.42793749,124541273,0.124541273,540348478,0.540348478,0.007851848789062421,0.27526054015769236,0.08010819074979066,0.34756621563506146,598,67,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,4d7aa71171de2ca38a44896049251c1dbf4395c8907cb6e4cd169e9356424456,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003801.jpg,448,336,19161,7503d3fac604f19b60cc3e271e1ecf04a0c4524459c8dad20a8174482cbbc595
SCREEN,31,P2_SCREEN_C3_20260826_231841_031,IMG_003802,2026-08-26T15:19:29.859180+00:00,2026-08-26T15:19:31.590964+00:00,1.731784,1.6752805709838867,1666623414,1.666623414,481174568,0.481174568,118935918,0.118935918,488805784,0.488805784,0.008657156983886694,0.2887122333443949,0.07136340279448396,0.29329108177283775,598,58,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,cac451940fc64ddced44b15628f08b7618922521d8da412d5deaedadf876a3a2,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003802.jpg,448,336,16280,d9180a4ef0eb9df05b75d31dcb40fd65615066ef8846092ae7c07560c32d0bbe
SCREEN,32,P2_SCREEN_C3_20260826_231841_032,IMG_003803,2026-08-26T15:19:31.592147+00:00,2026-08-26T15:19:33.137873+00:00,1.545726,1.4898240566253662,1480567956,1.480567956,433462192,0.433462192,117557268,0.117557268,415403435,0.415403435,0.009256100625366193,0.29276750874108476,0.07940011636993716,0.2805703266213334,598,50,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,ef729088133e5ad62aad99296acd23ad386b3cdcfb2531a05fd42e3761149ea0,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003803.jpg,448,336,18306,c76b31ad214a1abf043bba759a0538b825f31c5290e50651022078adc1e3cd07
SCREEN,33,P2_SCREEN_C3_20260826_231841_033,IMG_003804,2026-08-26T15:19:33.138970+00:00,2026-08-26T15:19:34.898269+00:00,1.759299,1.7033727169036865,1694228399,1.694228399,430285447,0.430285447,130973951,0.130973951,569792538,0.569792538,0.009144317903686527,0.25397133423921553,0.0773059589116237,0.3363138868031688,598,68,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,1db53aef77ba24f7d2cd4f78fe254555ec844ac3258796d8cd88825b7d1b0f1d,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003804.jpg,448,336,10812,3a4332bf0c87549b7e65b4e43369449e9105b8a12e7c7c9968a09cae2168198f
SCREEN,34,P2_SCREEN_C3_20260826_231841_034,IMG_003805,2026-08-26T15:19:34.899359+00:00,2026-08-26T15:19:36.482293+00:00,1.582934,1.527881145477295,1520289563,1.520289563,450680861,0.450680861,118972080,0.11897208,424173258,0.424173258,0.007591582477294967,0.29644409326251486,0.07825619730311863,0.2790082023341497,598,50,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,4abbcee850e7c6b0ed6e043cae4a10892e5502f0705fd8bf2bce014ee8ad9c27,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003805.jpg,448,336,13129,e6a274d6bdb49f3e979b73fe30c6d5b0046b0658d8c2e32da3e5c64f0aa6dcc3
SCREEN,35,P2_SCREEN_C3_20260826_231841_035,IMG_003806,2026-08-26T15:19:36.483612+00:00,2026-08-26T15:19:38.141372+00:00,1.65776,1.6061127185821533,1596850592,1.596850592,485085794,0.485085794,143253781,0.143253781,420837147,0.420837147,0.009262126582153307,0.3037765689728348,0.08971019688233925,0.2635419676132105,598,50,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,8820768b55dd9b07c8d0589459ca0a8e5ee5404ee710ad1930f0084083825031,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003806.jpg,448,336,14898,072204255e08e04d9df089f7dad3798df1d0885025f799ca9a2f224eb95034bf
SCREEN,36,P2_SCREEN_C3_20260826_231841_036,IMG_003807,2026-08-26T15:19:38.142371+00:00,2026-08-26T15:19:39.648282+00:00,1.505911,1.453228235244751,1444309286,1.444309286,425979712,0.425979712,125434177,0.125434177,391400335,0.391400335,0.008918949244751007,0.29493662896798684,0.08684717201215862,0.2709948200111482,598,46,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,4e023daecd3b5953c668f2e9da36cc495d266016b85340172fac47ecd98715b1,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003807.jpg,448,336,15613,75731178c6ec3a9c3f79f2b20aaf26b49d9d9ebab48b678a2c1116e82b0c9eb8
SCREEN,37,P2_SCREEN_C3_20260826_231841_037,IMG_003808,2026-08-26T15:19:39.649246+00:00,2026-08-26T15:19:41.425289+00:00,1.776043,1.721208095550537,1712511074,1.712511074,485078019,0.485078019,118399638,0.118399638,554778880,0.55477888,0.008697021550537087,0.2832554056815402,0.06913802765867545,0.3239563751866284,598,65,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,209808e39feff002661292876bd8f31539dcefb64653374cb63e4ede8437cf9e,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003808.jpg,448,336,18782,afb08e86a744918f532d8b35e6e315c77c8ed6c57aa9c4970ba4d38edc5710dd
SCREEN,38,P2_SCREEN_C3_20260826_231841_038,IMG_003809,2026-08-26T15:19:41.426517+00:00,2026-08-26T15:19:43.052481+00:00,1.625964,1.578415870666504,1570452075,1.570452075,486045013,0.486045013,121787250,0.12178725,419245254,0.419245254,0.007963795666503959,0.3094936934003542,0.07754916685375451,0.2669583240863941,598,48,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,06415ce063427d056e000e1530439daae92a6f45181f587e1672d2585c20ad55,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003809.jpg,448,336,10915,de5a116b3cff3e22285dc26aa30b1d212e8528f82edcbee8423ce725f71259ac
SCREEN,39,P2_SCREEN_C3_20260826_231841_039,IMG_003810,2026-08-26T15:19:43.053514+00:00,2026-08-26T15:19:44.796199+00:00,1.742685,1.6863014698028564,1678371440,1.67837144,445040501,0.445040501,120805699,0.120805699,558023378,0.558023378,0.007930029802856398,0.2651621032111938,0.07197792819925487,0.3324790714980231,598,66,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,9bdccc82d49745c8bbacebf0606e6b4383e9e62829d105a7d8a6a4128f79ebaf,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003810.jpg,448,336,21462,d1f9013e8aae61a5c8d802a1e231c1957c101197f216bef07d1bf2052dfa9694
SCREEN,40,P2_SCREEN_C3_20260826_231841_040,IMG_003811,2026-08-26T15:19:44.797178+00:00,2026-08-26T15:19:46.380793+00:00,1.583615,1.528351068496704,1521668498,1.521668498,421462435,0.421462435,120446809,0.120446809,398018715,0.398018715,0.006682570496704177,0.27697388462332484,0.07915443420055608,0.2615672963744302,598,45,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,d32e9013a0df3097fd0c3d9613f5fa347bbbea3c542225f88ff571cb61a42c38,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003811.jpg,448,336,17694,af27a2146a51e0cff43b60778d47974169f6f8c20ebef1abae38810439743932
SCREEN,41,P2_SCREEN_C3_20260826_231841_041,IMG_003892,2026-08-26T15:19:46.381834+00:00,2026-08-26T15:19:48.052206+00:00,1.670372,1.6154186725616455,1608388612,1.608388612,441589988,0.441589988,120031255,0.120031255,509511288,0.509511288,0.007030060561645568,0.2745542866352998,0.07462826713921052,0.31678369530758654,598,59,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,84620ef986b653f83fe4161a06054c03b14bfde35ca3588d66b6dcdfeb104929,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003892.jpg,448,336,18827,b29d6d3947f2dc42e3a979881af691c1e1fb94481b34b0056a2107f993bdf7fc
SCREEN,42,P2_SCREEN_C3_20260826_231841_042,IMG_003893,2026-08-26T15:19:48.053293+00:00,2026-08-26T15:19:49.872387+00:00,1.819094,1.7632982730865479,1756059174,1.756059174,483598027,0.483598027,124565607,0.124565607,598001586,0.598001586,0.007239099086547851,0.2753882295996023,0.07093474345529087,0.34053612478095224,598,71,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,2a5c2d55fe21dcfb62d6193ee70d56c16a38f892c0ca6991f871e9220a1e4114,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003893.jpg,448,336,18264,1cf708016314a5e038ddc03e6d3e1fe66e834f584c3be6ff0af569870b9aba21
SCREEN,43,P2_SCREEN_C3_20260826_231841_043,IMG_003894,2026-08-26T15:19:49.873478+00:00,2026-08-26T15:19:51.526174+00:00,1.652696,1.5988962650299072,1592691927,1.592691927,493439167,0.493439167,133822296,0.133822296,409483705,0.409483705,0.006204338029907275,0.3098145715659172,0.08402271257321442,0.25710163909181416,598,48,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,df7262d5f0764ffcdeac7c699684178eace0c41aa85f58c6b96a19726c2938a5,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003894.jpg,448,336,14871,ada8adc08fcca34ff762ad38d8632058d9e5d06fecf0e114408661342c0ffc18
SCREEN,44,P2_SCREEN_C3_20260826_231841_044,IMG_003895,2026-08-26T15:19:51.527141+00:00,2026-08-26T15:19:53.034329+00:00,1.507188,1.4508576393127441,1442795095,1.442795095,440935300,0.4409353,123804746,0.123804746,368890185,0.368890185,0.008062544312744224,0.3056118651415293,0.08580895958757054,0.2556774598682705,598,44,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,fc149aaea8829ea06f3ed12651debf67d1b41ee5405a8479d2855176ad1207f8,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003895.jpg,448,336,16074,7b44600b1c11c9bb9085db14a94b27172b989521ab0694a759a13c41aa533da3
SCREEN,45,P2_SCREEN_C3_20260826_231841_045,IMG_003896,2026-08-26T15:19:53.035977+00:00,2026-08-26T15:19:54.652703+00:00,1.616726,1.5604257583618164,1552402619,1.552402619,498235126,0.498235126,118927868,0.118927868,377818972,0.377818972,0.008023139361816423,0.3209445281153574,0.07660890708662223,0.24337692256882232,598,45,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,3ea5da470a7ca94ea0f92d87746573becb0e70b5d600f444a579417cca00be40,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003896.jpg,448,336,13170,852f32ed4808098bae750f300b0660457eca8e399496366368956e07d687a7f2
SCREEN,46,P2_SCREEN_C3_20260826_231841_046,IMG_003897,2026-08-26T15:19:54.653641+00:00,2026-08-26T15:19:56.235908+00:00,1.582267,1.5265066623687744,1518259091,1.518259091,475357972,0.475357972,130376604,0.130376604,406544314,0.406544314,0.008247571368774409,0.31309410549085265,0.08587243427215546,0.2677700508496412,598,48,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,5236377d0e960a946da10b1df70dee4dedb6b1ee8dfab55782303b948b178395,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003897.jpg,448,336,15147,ddf2228482c27afe5d932c0cac311fa6fcfb40d088c54ef3f13ccbde5ed2da35
SCREEN,47,P2_SCREEN_C3_20260826_231841_047,IMG_003898,2026-08-26T15:19:56.237023+00:00,2026-08-26T15:19:57.899315+00:00,1.662292,1.60699462890625,1598429099,1.598429099,424586406,0.424586406,120807656,0.120807656,471394030,0.47139403,0.008565529906249925,0.2656273001196158,0.07557898944381017,0.2949108160599121,598,56,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,832f2687a61e8d82e1f5571fe27fb39531c55823e664a34cf284c8af48b2a9d0,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003898.jpg,448,336,16887,6924632874cf25e02bacd3ec1ae69dc8031a1aa05084e14ad03daa20fbdd8c80
SCREEN,48,P2_SCREEN_C3_20260826_231841_048,IMG_003899,2026-08-26T15:19:57.900422+00:00,2026-08-26T15:19:59.597633+00:00,1.697211,1.6456820964813232,1637959713,1.637959713,479083096,0.479083096,127688606,0.127688606,452302727,0.452302727,0.007722383481323147,0.2924877163935472,0.07795588926062921,0.27613788264156164,598,53,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,e5272b7ba0585b8642824a52f893afc42fc446c0ea9e9b7b11ed2b6eb4615835,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003899.jpg,448,336,15064,9f6a9d900b88e4da890428daca137211b6694110536991e74d2b5b7bc0d63f7f
SCREEN,49,P2_SCREEN_C3_20260826_231841_049,IMG_003900,2026-08-26T15:19:59.598810+00:00,2026-08-26T15:20:01.122927+00:00,1.524117,1.4632618427276611,1455455203,1.455455203,423249606,0.423249606,117397180,0.11739718,381006690,0.38100669,0.007806639727661047,0.29080222127592337,0.08066011221645274,0.26177836955384465,598,45,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,e12aa00ebca5ce986b5df9f5e39d562be46c2c28dec4a2f9fe6d3e9c9554a048,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003900.jpg,448,336,26692,c7348c51ecd05580ca0c043ff68d650ec50e77c283ee07371f2d5152fc6d9b6e
SCREEN,50,P2_SCREEN_C3_20260826_231841_050,IMG_003901,2026-08-26T15:20:01.123914+00:00,2026-08-26T15:20:02.701054+00:00,1.57714,1.520216941833496,1511757423,1.511757423,477928687,0.477928687,118493994,0.118493994,364608006,0.364608006,0.00845951883349616,0.31614112140529577,0.0783816187684762,0.2411815549590326,598,43,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,350be842f28a57c01d24f1ba08b664e57ee67df4d22eb4d566fb272af8819347,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003901.jpg,448,336,17037,d85342502a95aff744306fa2ed350593faa92f5a3af9e40cb0237725f7563260
SCREEN,51,P2_SCREEN_C3_20260826_231841_051,IMG_003902,2026-08-26T15:20:02.702670+00:00,2026-08-26T15:20:04.431891+00:00,1.729221,1.6715104579925537,1663153646,1.663153646,475794748,0.475794748,122756437,0.122756437,493411301,0.493411301,0.00835681199255367,0.28607985145829395,0.07380943865002355,0.29667210975166874,598,58,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,134dfe24ba4a545900acbfdb83b4a62b70449aaadd890b1c75651779c8f2e888,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003902.jpg,448,336,17783,e5e65c14e395b063a4d919072935496a0b7b7f639dcc2639511a04b32570214f
SCREEN,52,P2_SCREEN_C3_20260826_231841_052,IMG_003903,2026-08-26T15:20:04.432854+00:00,2026-08-26T15:20:06.290161+00:00,1.857307,1.801041841506958,1793504241,1.793504241,448895328,0.448895328,146569722,0.146569722,608270983,0.608270983,0.007537600506958064,0.2502895269150356,0.08172253995801955,0.3391522412352077,598,72,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,965a36ac17f63bff6182aea6c810412c18e5e0b5a8edd978ef54aa65f471699a,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003903.jpg,448,336,17046,15366acf00082bbf39e55ce53989fb178ecde5cbd47dddc96132442a5bfc9e6a
SCREEN,53,P2_SCREEN_C3_20260826_231841_053,IMG_003904,2026-08-26T15:20:06.291214+00:00,2026-08-26T15:20:07.947526+00:00,1.656312,1.597893476486206,1589760678,1.589760678,520834357,0.520834357,119984628,0.119984628,471583591,0.471583591,0.008132798486206072,0.3276180900733035,0.07547339021553029,0.2966381025308012,598,55,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,b0def42df09f987a7c46fd51ecb0ffb1a9d3017e809f2dcb08e60c5ec55a7c0f,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003904.jpg,448,336,13450,9bbd4dfeac501d5cc8f604ccbffa9f3f0a7294480565e4234f5b03dec51e8b74
SCREEN,54,P2_SCREEN_C3_20260826_231841_054,IMG_003905,2026-08-26T15:20:07.948691+00:00,2026-08-26T15:20:09.558748+00:00,1.610057,1.5540878772735596,1545863734,1.545863734,482947711,0.482947711,118470339,0.118470339,413403660,0.41340366,0.00822414327355947,0.31241286044685745,0.07663698707353205,0.26742567983679727,598,49,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,aca00613e4666301061ddffe9cd1b2f87f0ac0326ec85e74625925198bfd7117,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003905.jpg,448,336,14482,2437033c128e9f6c7eabf136c106735648eca5daa3267c96ef5e36ab9508c677
SCREEN,55,P2_SCREEN_C3_20260826_231841_055,IMG_003906,2026-08-26T15:20:09.559646+00:00,2026-08-26T15:20:11.116018+00:00,1.556372,1.5046484470367432,1496424988,1.496424988,441785832,0.441785832,135173235,0.135173235,412827318,0.412827318,0.008223459036743153,0.29522751594148067,0.09033077907945226,0.2758757180015762,598,49,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,decbb91e43f7888ab015c46a93a6681e9ed58d0513898f92b2566cf9f62b736b,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003906.jpg,448,336,15248,2c78d411885411bcc5f4576a083076491eb9b05ba4c285a0c56ca0186164e074
SCREEN,56,P2_SCREEN_C3_20260826_231841_056,IMG_003907,2026-08-26T15:20:11.117110+00:00,2026-08-26T15:20:12.888165+00:00,1.771055,1.7147486209869385,1706456840,1.70645684,486182428,0.486182428,122434723,0.122434723,559147202,0.559147202,0.008291780986938502,0.28490754445333644,0.07174791657783738,0.327665598621293,598,66,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,qwen3.5:4b,json,False,False,"{""num_ctx"":8192,""num_predict"":256,""temperature"":0}",False,918bcd9792f6b32b77c3d03234683d235158ee718233c5e8848c6c07f9d3136f,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/04_screening/C3/processed_448x336/IMG_003907.jpg,448,336,15662,f5621a39c60f6b5072f9af81e19cc77b3b32ec1256f5a1faaa40cfe4dde3cb32
