diagnostic_id,diagnostic_class,expected_pose_family,selection_basis,item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,image_path,image_sha256,image_sha_basis,prompt_path,prompt_sha256,taxonomy,old_role,old_label,ground_truth,metric_stratum,source_provenance_status,gt_type,gt_source,human_semantic_review_required,formal_v3_evaluation
PFV4D_0046,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003712,V2_ORIGINAL_SYNTHETIC_500,311_h02-sitting-on-floor-01,IMG_003712,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/311_h02-sitting-on-floor-01.png,a08dc0677c5f0c67aecd4897fe8c39f6112c2732b2182b3d889b03b5a98b617d,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/311_h02-sitting-on-floor-01.txt,3fa1db199a0cddb648594d401a005be8a99dfe91b47fa37c3efd9f78209be731,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0047,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003713,V2_ORIGINAL_SYNTHETIC_500,312_h02-sitting-on-floor-02,IMG_003713,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/312_h02-sitting-on-floor-02.png,74c096570ad1109e55ec956d25c76b0c3fe1a9dc51eef03da1642c07d7a765b9,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/312_h02-sitting-on-floor-02.txt,575380327386f8c68f43795656cf0daf5135ba021f87557614c233643bca0b4e,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0048,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003714,V2_ORIGINAL_SYNTHETIC_500,313_h02-sitting-on-floor-03,IMG_003714,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/313_h02-sitting-on-floor-03.png,26e8e9b1f421aeada92548231e0b832e6d0554ffe2dab403516c7c7a2df75a5c,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/313_h02-sitting-on-floor-03.txt,f0da130144c6c9c7badf5f352bc1dd4e3da6c4fd28e95d964ec07dc93902e243,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0049,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003715,V2_ORIGINAL_SYNTHETIC_500,314_h02-sitting-on-floor-04,IMG_003715,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/314_h02-sitting-on-floor-04.png,da3050615af0f957ee851f59d0ba1728110d72e2ce5799555015baa71545303d,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/314_h02-sitting-on-floor-04.txt,8abc900812d578212771f4ab28156759515d8f997a508afff0145181fb9183e5,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0050,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003716,V2_ORIGINAL_SYNTHETIC_500,315_h02-sitting-on-floor-05,IMG_003716,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/315_h02-sitting-on-floor-05.png,de763ff98de5ee15d2e08431d68de418de7ea91184c26b17329924d58a43cfea,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/315_h02-sitting-on-floor-05.txt,20f1333108a4115c078abb21cda428697ace7af53fa89944a05dbff99490622e,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0051,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003717,V2_ORIGINAL_SYNTHETIC_500,316_h02-sitting-on-floor-06,IMG_003717,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/316_h02-sitting-on-floor-06.png,51defa65e8ab2e4ac0e0b5d0903a50bd79b93ab562f59ceac93d10e35c3d7026,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/316_h02-sitting-on-floor-06.txt,999d3022bd85941bfeb8febed5d2c9943c294edc28d36488e28ae02e342a9fd7,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0052,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003718,V2_ORIGINAL_SYNTHETIC_500,317_h02-sitting-on-floor-07,IMG_003718,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/317_h02-sitting-on-floor-07.png,a492fa3a45b44a5055130be2502affe0940bb028630d22086170baa7a9120e9c,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/317_h02-sitting-on-floor-07.txt,a7906e74ebd43c252e0e46e59d4383cdac9b349a74d8649e61d003a316e4c4d7,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0053,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003719,V2_ORIGINAL_SYNTHETIC_500,318_h02-sitting-on-floor-08,IMG_003719,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/318_h02-sitting-on-floor-08.png,47c966c7e3000e227ea832590ab7f537270c4f411e1e5f9090b91012315ee2f3,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/318_h02-sitting-on-floor-08.txt,76546032bb15e85f574daed5acf7d413364fba659eea78dae6af992179c3f6eb,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0054,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003720,V2_ORIGINAL_SYNTHETIC_500,319_h02-sitting-on-floor-09,IMG_003720,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/319_h02-sitting-on-floor-09.png,535a93d41730af7911e98c7078fc4d470a277fdd4048c6e80cb57ed8e7db3439,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/319_h02-sitting-on-floor-09.txt,4ed8d3f6c162d61ff48d37d5a665a36e1b62686a8de94356db89985598c60767,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0055,floor_sitting,floor_sitting,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_003721,V2_ORIGINAL_SYNTHETIC_500,320_h02-sitting-on-floor-10,IMG_003721,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/320_h02-sitting-on-floor-10.png,87f2d821c7096f9fb25574f6272bb3ccd52ae160cf83b591930e5b2ea4bc6b99,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/320_h02-sitting-on-floor-10.txt,2bab1122f652dd8d905e2d9b73147137f864190ad442f4f0c4e01862dc1397c4,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0056,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,P4D_PLAN::PF_P4D_POS_PRONE_G001_V01,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V01,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V01.png,44e5213eb3e5ed91efe3db9cea4669d392fafb8d616ba975abd18e7b6ff487b0,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V01.txt,a323736a5ed2a64780e438a3eebde0f1823ee89ef5a90f83b219b46430e17b5f,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0057,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,P4D_PLAN::PF_P4D_POS_PRONE_G001_V02,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V02,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V02.png,2b44eaabf8fff5f3df8035f7d2590bc9ab8dd5a71ff93ec0eae05b56b5459977,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V02.txt,3cf49b6c5800a0f64c98aeb63e16402c934d576c2d0555a2009ec900bf32a443,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0058,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,P4D_PLAN::PF_P4D_POS_PRONE_G001_V03,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V03,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V03.png,4ff63469df9a231910a897a56257408881bf7deb8ffbc6a390ca0257ca988147,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V03.txt,94e8865284deea85d8368bdcb4fb87c37b5ccae7bb98749d9bc949355b7efe92,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0059,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,P4D_PLAN::PF_P4D_POS_PRONE_G001_V04,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V04,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V04.png,0f9a47785f5255a87ca5b63b577704d9da8d8d75966a94f6e7a2f57dd9912965,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V04.txt,569f3ab96d127c1a77f213a4f6487594c5a5218b722fc13c4995058cc1aa458d,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0060,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,P4D_PLAN::PF_P4D_POS_PRONE_G001_V05,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V05,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V05.png,88248d505e415a2aa8b8af9e980baf8e7eef22bb497d46d778c990e2b0942ad2,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V05.txt,6b3a19183abcddd3019246d3529aaff05c0c1394f948fa7cfb9395dff6ed777c,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0061,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004002,V2_ORIGINAL_SYNTHETIC_500,21_p03-prone-on-floor-01,IMG_004002,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/21_p03-prone-on-floor-01.png,f0afef1f06a16d9f91cbc9eb9a52cecd79d692a10c0624b6f169255a562f6374,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/21_p03-prone-on-floor-01.txt,6a930f25e9052b7138e3d818d094cfc97049267377a7586c4e199432b20ea58b,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0062,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004003,V2_ORIGINAL_SYNTHETIC_500,22_p03-prone-on-floor-02,IMG_004003,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/22_p03-prone-on-floor-02.png,531968ccc4c4000ca558dc91f46f4aa132767e2df19281d2506c4cbbd62c3e0f,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/22_p03-prone-on-floor-02.txt,7098ca4f50f689b2580a8069b264bcfba3914acc2561e1b9c8e153b79051fa11,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0063,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004004,V2_ORIGINAL_SYNTHETIC_500,23_p03-prone-on-floor-03,IMG_004004,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/23_p03-prone-on-floor-03.png,86547becdc828b66ad9504dc73a3f4554738ec7030b623ec6830ae18fb351a4a,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/23_p03-prone-on-floor-03.txt,bd4f337f850716d078e3d01b294614bc3c6c2e7eb5545614afd186284287f0ae,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0064,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004005,V2_ORIGINAL_SYNTHETIC_500,24_p03-prone-on-floor-04,IMG_004005,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/24_p03-prone-on-floor-04.png,fc2bc25c7a7c65641f3f35cd41cab981571e82d00231d5cb3f676954c03684f1,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/24_p03-prone-on-floor-04.txt,3afeb315e26aa99f8b576fbaa0b83144c2e824be6a7fe87f3ae78400587328bd,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0065,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004006,V2_ORIGINAL_SYNTHETIC_500,25_p03-prone-on-floor-05,IMG_004006,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/25_p03-prone-on-floor-05.png,562f3ef69ce6291a666cffda86e701c7f20b92195677ac0bffc96dbf792f87e1,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/25_p03-prone-on-floor-05.txt,557a00e8f0ae115d40b3d827ced6a042d16cf552b325a5c183d5cd5be3b784db,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0066,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004007,V2_ORIGINAL_SYNTHETIC_500,26_p03-prone-on-floor-06,IMG_004007,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/26_p03-prone-on-floor-06.png,ffea712d59fccabbaf558579286df4d7fe6c99afeb817ce0bf8dad7d3377a921,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/26_p03-prone-on-floor-06.txt,82a6ef69bd5a46a4d18e618910e3c00131ddef244963a362bf5e980eb0811490,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0067,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004008,V2_ORIGINAL_SYNTHETIC_500,27_p03-prone-on-floor-07,IMG_004008,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/27_p03-prone-on-floor-07.png,6609e71caae836680300eb0b9a5b375fed21f3fc3538aa102667e729b25864b6,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/27_p03-prone-on-floor-07.txt,069a1407727b7bc0060238dd162129e5bf90c906ac59cb49ff3a525e9f0924c4,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0068,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004009,V2_ORIGINAL_SYNTHETIC_500,28_p03-prone-on-floor-08,IMG_004009,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/28_p03-prone-on-floor-08.png,5584ace79f64b843dbea6e6eccf78e5e0700837c1b506bf79c82085f472e285b,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/28_p03-prone-on-floor-08.txt,e2d1b1813fad5dc55c2c485d2f96316c75d3840bb8c9880f318c0803c45e6066,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0069,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004010,V2_ORIGINAL_SYNTHETIC_500,29_p03-prone-on-floor-09,IMG_004010,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/29_p03-prone-on-floor-09.png,5e672724004a81b5b2d705c84a7bfb3bd5dadec21ca063c60d35dcc09debb938,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/29_p03-prone-on-floor-09.txt,65061ebf715ad83d65699016b726f9ad39453bf616c01e6732f16a48f1d7ed34,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0070,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004011,V2_ORIGINAL_SYNTHETIC_500,30_p03-prone-on-floor-10,IMG_004011,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/30_p03-prone-on-floor-10.png,21a5aa9d0b90a82dff6f58e818f3f4cd2c2c7f83a07fac1b12e2a6bcb2b74a4b,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/30_p03-prone-on-floor-10.txt,74be16d00249bc2b5a34f514c3142a2587e5ca7bba8732256c341956ed880cec,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0071,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004012,V2_ORIGINAL_SYNTHETIC_500,31_p04-prone-on-floor-01,IMG_004012,pf_v2_aigc_p04-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/31_p04-prone-on-floor-01.png,b0bc6b665f847380a62540bd0387a6356f273185253e134cc9d731120aee9ba7,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/31_p04-prone-on-floor-01.txt,950f1d629a056472236b0d35434bd68e21126c2bebf348640f486ac25f231ec4,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4D_0072,lying,lying,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,V2_ORIGINAL::IMG_004013,V2_ORIGINAL_SYNTHETIC_500,32_p04-prone-on-floor-02,IMG_004013,pf_v2_aigc_p04-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/32_p04-prone-on-floor-02.png,ebdcd19a6884c77a2a854aad2cc33d145633833b0ef739e0c6b5fd302bf87dee,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/32_p04-prone-on-floor-02.txt,2aaef391fe27b2308d1be1f26aa54f6a81330ffe2c0dce41ce0c7207ab7798bd,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
