diagnostic_id,expected_v4_outcome,selection_basis,item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,image_path,image_sha256,image_sha_basis,prompt_path,prompt_sha256,taxonomy,old_role,old_label,ground_truth,metric_stratum,source_provenance_status,gt_type,gt_source,human_semantic_review_required,formal_v3_evaluation,person_detected,detector_confidence,detector_box_area_ratio,full_view_path,full_view_sha256,crop_view_path,crop_view_sha256,view_count,diagnostic_class,expected_pose_family,diagnostic_original_id,diagnostic_original_selection_basis,operational_id,experiment_stratum,experiment_role,phase,request_id
PFV4DEV_0336,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G006_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G006_V01,,PF_P4D_HN_SIT_G006,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V01.png,3660f6b824b9bb3076897da704c11d0596c8ef1a8c2f59844cca3a65d17e0805,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G006_V01.txt,1671e09668183bad0c1596a3ba206f61602621652e655f01f21f6ae862ce3952,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9124320149421692,0.11358616245309405,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0336/full_scene.jpg,27ca971a7a1a976378ac01b6de8276fc701be57b2b55b4b9c8124b4ece2a8789,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0336/person_crop.jpg,195586ff239a2284e7593b1ecc63444d8136986a4a9a10bab411935c8da1eb74,2,floor_sitting,floor_sitting,PFV4D_0026,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0336,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0026
PFV4DEV_0337,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G006_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G006_V02,,PF_P4D_HN_SIT_G006,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V02.png,3fc95c48840f07fec4a1309b6be34d498b921a85f7757b79ea8626e39148b07e,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G006_V02.txt,d235ec52df4266070934f89e7bd63d0dd83345204c79430a08b2d34171abcd41,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9087303280830383,0.06039400741855692,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0337/full_scene.jpg,44c6007819043558c0e876995cf5a99f3125199fa0e5dbe13e6b557ef1778ee5,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0337/person_crop.jpg,30d92af72416fcd22404de8a85ffff6d2101ec07c53981594ce354bbff91a281,2,floor_sitting,floor_sitting,PFV4D_0027,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0337,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0027
PFV4DEV_0338,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G006_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G006_V03,,PF_P4D_HN_SIT_G006,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V03.png,3fb6a031562a93c0c4b0eb650169a3e64cd7b02b683434ad1968406d72e538b9,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G006_V03.txt,69216902afe9e6bb218204360553eda0f4e457e27513623ac2778d89f8c72f98,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.7994920611381531,0.0526300329383643,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0338/full_scene.jpg,419811775b2e3619126c7d613750517bc9ebcbe2d1f89d0f61a3fcd26f428407,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0338/person_crop.jpg,a658eb5ecedbf29ce8474db43a2b352a503851da83c4873f26374b3140998c93,2,floor_sitting,floor_sitting,PFV4D_0028,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0338,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0028
PFV4DEV_0339,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G006_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G006_V04,,PF_P4D_HN_SIT_G006,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V04.png,b003624d2717546d2954cc684c466de4ded2ee1489079c7dc26a0d22503afd01,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G006_V04.txt,14c9dd996051a689c430b5d0d0948a3b56caa364f354189279aa1d6a959b2369,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9058285355567932,0.09431419934899662,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0339/full_scene.jpg,a842138a9d392e78b3533858e334ce72d9f1917ec89b86357fba0cd7846c7c9f,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0339/person_crop.jpg,06c5cc61ddf25f90ca408aca6020af84c2baa66b466ecf394e948fb48c408908,2,floor_sitting,floor_sitting,PFV4D_0029,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0339,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0029
PFV4DEV_0340,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G006_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G006_V05,,PF_P4D_HN_SIT_G006,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V05.png,50dfb42a496a45f1dfff553f026d808cda5ed194b08ba509be4e9f4bbf23de0a,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G006_V05.txt,892bdb557c25023462360762586472851f7b33c3ddd6bc09a0347f14e6659c1c,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9122527241706848,0.11032257764270374,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0340/full_scene.jpg,ef01741244cffb23872138bde6495a3c1d73aca1ad624bc4f9101dca48dfe0cb,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0340/person_crop.jpg,f7c338a307dc7b8332bbc2f00d0ce9e25f5c3fd03c3c5a0bf388ab0e5270f777,2,floor_sitting,floor_sitting,PFV4D_0030,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0340,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0030
PFV4DEV_0341,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G007_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G007_V01,,PF_P4D_HN_SIT_G007,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V01.png,4fe6e2ba6c988a06a5da39a671d31a1491ca96031fb41f057b8bad4d21908036,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G007_V01.txt,1d5071392d267a8862654b943d3d3a3bd2e51c9527fdf24aa948f8f9fc2fd2ef,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8957822322845459,0.07882268586609927,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0341/full_scene.jpg,613248d5bb4bad384e7192618c979bcc46d94a5fd543adc56a1016e1fe546ee4,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0341/person_crop.jpg,8ac8d84e9bc9e0418ef3c619f9e7fd13b60f61e4125ce4d0806f5aa8ac4a1bdb,2,floor_sitting,floor_sitting,PFV4D_0031,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0341,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0031
PFV4DEV_0342,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G007_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G007_V02,,PF_P4D_HN_SIT_G007,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V02.png,1fdc4800ff575a7491a19d4a54c56a4e48441cd42dc5cb9dd491891da64731cb,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G007_V02.txt,c2e0a15aaa37df4a8e42fb3704fa64858950ad49d365cffdf3087d4da517d4b5,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8748135566711426,0.029920245450975252,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0342/full_scene.jpg,9c14995586ad0c10652779c2fb0548132628d9efbfeddb3371d8e760e4eacacc,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0342/person_crop.jpg,23eb1fe0aea012005fb48c4bd62908c82ff4b2f619e0f2a98c20d60ffa0b7ba5,2,floor_sitting,floor_sitting,PFV4D_0032,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0342,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0032
PFV4DEV_0343,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G007_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G007_V03,,PF_P4D_HN_SIT_G007,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V03.png,1a413bb13fc064bbf96a28af5159d1bd02145e4d45c3bb1cb4f87855bf55dbce,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G007_V03.txt,fcdaade293c3fe69d0c821f52a077b5cc69df331c725f86c9d119e0dd84804f8,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8380559086799622,0.1074569162427603,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0343/full_scene.jpg,830062336366adf004926f218b66da0d9134364b51a07fad52832f27760e9f5d,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0343/person_crop.jpg,a5eb806cee93d4dbd4e798606d10c8b51d2d7f8349ac88cfd2ee561931ec3617,2,floor_sitting,floor_sitting,PFV4D_0033,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0343,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0033
PFV4DEV_0344,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G007_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G007_V04,,PF_P4D_HN_SIT_G007,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V04.png,af6d25edfd980970210e9ace684e295fb059ad083f946dec902cc0dd97c330e8,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G007_V04.txt,22bbdf1d9d98d20dfcdc0f04b765c7f06fb71b8a14cf1ab526ddedc23fb50857,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9011967778205872,0.09891415604191148,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0344/full_scene.jpg,e8a621b8a05c53e35fc130c4959a04742191d4517707d5b579c5120ee8f317af,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0344/person_crop.jpg,fe2ffeeb5dc2104cc46dfef42ca699f4ccf00574da93ebb8505fe6e4fdb117cf,2,floor_sitting,floor_sitting,PFV4D_0034,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0344,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0034
PFV4DEV_0345,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_HN_SIT_G007_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SIT_G007_V05,,PF_P4D_HN_SIT_G007,NEW_DESIGN,V3_DEV,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V05.png,51dc17715bc3ab7e42a821b05ccf428275916c72ff2dc18349f5daaea09ea3ea,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SIT_G007_V05.txt,101648056feee5a7c3c43b54fb228ba1a3102a5977903578a606395b640be264,floor_sitting,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8967368006706238,0.13190378844705533,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0345/full_scene.jpg,9e8d3f5cba9415158dba1b7c90b1bcd4b1e32fbb3a3b2cbf4bbb6da5f902a32b,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0345/person_crop.jpg,303ec71553c48867f5de705d72661bbe01bcc29f51a5f8dfe91ffadd075a4add,2,floor_sitting,floor_sitting,PFV4D_0035,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0345,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0035
PFV4DEV_0111,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003702,V2_ORIGINAL_SYNTHETIC_500,301_h01-sitting-on-floor-01,IMG_003702,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/301_h01-sitting-on-floor-01.png,5f82ee8030a64dfae05bb4583c289b09c8ebc33280dc2f6e4a53a10bbb60b2fc,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/301_h01-sitting-on-floor-01.txt,f53d4fbdabfb953bc5195743b9e6574c2f4d6fdb694315bbbd7449214be8c1cc,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8918288350105286,0.13507011153604792,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0111/full_scene.jpg,027e6638191e2d4a9e7850e8215a4ba043eba9b7e2e09cc2f9e57c9ddcdadd3d,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0111/person_crop.jpg,5665ce5154d28f4011f1dfa1f2488cbea39d1e2ddf5f4696927e5688fe87789e,2,floor_sitting,floor_sitting,PFV4D_0036,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0111,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0036
PFV4DEV_0112,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003703,V2_ORIGINAL_SYNTHETIC_500,302_h01-sitting-on-floor-02,IMG_003703,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/302_h01-sitting-on-floor-02.png,5e18806b0d663d3a7b16e0bf3564749c245323f6fc828cd80add4c68d279c87f,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/302_h01-sitting-on-floor-02.txt,d092704b65052298cb8d9fb121787c417c27f514b5512e01cbd41e5abf228376,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9278085827827454,0.4476819275094183,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0112/full_scene.jpg,347bac76e44054c651596bc915a116f297dd9bb6a22acfbd19165512684032cc,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0112/person_crop.jpg,06a0f6aa579f0f59685fb7e067b432ced29b1cc0d1b740b66011011c582e0062,2,floor_sitting,floor_sitting,PFV4D_0037,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0112,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0037
PFV4DEV_0113,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003704,V2_ORIGINAL_SYNTHETIC_500,303_h01-sitting-on-floor-03,IMG_003704,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/303_h01-sitting-on-floor-03.png,27d688b997b3048bf57efd35520fa34bd3adccda66575f1ddb0bcc298629ce4b,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/303_h01-sitting-on-floor-03.txt,56a3649349223f241a23ad81e505012bf809ee2f6d1ca4bfb3c3b31efe70cd77,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9084840416908264,0.06334026670156702,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0113/full_scene.jpg,aa1b9c8129ef38797882156d7489a8696729e50431c85d4db271eda9ec7fadda,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0113/person_crop.jpg,53f8bfa625a8b2b9630263d8dacb052e48075a4eb4ea67917b53b7b2632c86cc,2,floor_sitting,floor_sitting,PFV4D_0038,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0113,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0038
PFV4DEV_0114,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003705,V2_ORIGINAL_SYNTHETIC_500,304_h01-sitting-on-floor-04,IMG_003705,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/304_h01-sitting-on-floor-04.png,4bca926036b8d0324b411c6828586467b408df92eb1db27af3b8dd25bf443e17,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/304_h01-sitting-on-floor-04.txt,baa5ce4b1091059d4ce970693dc4c8fd40b936402795060f55e1f8b527a8cf84,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9122037887573242,0.24690080480979912,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0114/full_scene.jpg,f89c52e260eef7c60e413558c3f16a2893e2f7cbcfe1d81ea96cf33c93106385,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0114/person_crop.jpg,2901601656178a75d38874d91931ec5ae49ec50e3fd46ac2442495df207d2515,2,floor_sitting,floor_sitting,PFV4D_0039,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0114,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0039
PFV4DEV_0115,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003706,V2_ORIGINAL_SYNTHETIC_500,305_h01-sitting-on-floor-05,IMG_003706,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/305_h01-sitting-on-floor-05.png,2b6115e018583759cfe5df4bd1fcd315bb592af2d089c3a701da59fbbbf0e6e0,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/305_h01-sitting-on-floor-05.txt,6d534c9bb889259c656de1c622386ff46f4410bc76f0142d2337d5fe8b909781,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9154045581817627,0.10284554378558015,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0115/full_scene.jpg,4dd888e216cad140f2d5cef11d6ae8e9de388a1e72933f5a50693f644ecd84b1,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0115/person_crop.jpg,c04977e16f715e7e6c4a82e4e90d7f0beb8bdb61229657cade050555fb4bf3b9,2,floor_sitting,floor_sitting,PFV4D_0040,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0115,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0040
