review_row_id,prompt_id,image_path,image_path_uri,raw_path,group_id,planned_split,planned_role,taxonomy,provider,historical_adapter_version,accept_reject_uncertain,reviewed_event_label,reviewed_sample_role,semantic_alignment,image_artifact_status,review_status,reviewer,review_timestamp,notes
PFV2-FC-0040,PF_P4D_HN_SIT_G008_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G008_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G008_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G008_V05.png,PF_P4D_HN_SIT_G008,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0041,PF_P4D_HN_SIT_G009_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G009_V01.png,PF_P4D_HN_SIT_G009,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0042,PF_P4D_HN_SIT_G009_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G009_V02.png,PF_P4D_HN_SIT_G009,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0043,PF_P4D_HN_SIT_G009_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G009_V03.png,PF_P4D_HN_SIT_G009,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0044,PF_P4D_HN_SIT_G009_V04,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V04.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V04.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G009_V04.png,PF_P4D_HN_SIT_G009,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0045,PF_P4D_HN_SIT_G009_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G009_V05.png,PF_P4D_HN_SIT_G009,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0046,PF_P4D_HN_SIT_G010_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G010_V01.png,PF_P4D_HN_SIT_G010,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0047,PF_P4D_HN_SIT_G010_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G010_V02.png,PF_P4D_HN_SIT_G010,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0048,PF_P4D_HN_SIT_G010_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G010_V03.png,PF_P4D_HN_SIT_G010,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0049,PF_P4D_HN_SIT_G010_V04,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V04.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V04.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G010_V04.png,PF_P4D_HN_SIT_G010,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0050,PF_P4D_HN_SIT_G010_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G010_V05.png,PF_P4D_HN_SIT_G010,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0051,PF_P4D_HN_SIT_G011_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G011_V01.png,PF_P4D_HN_SIT_G011,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0052,PF_P4D_HN_SIT_G011_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G011_V02.png,PF_P4D_HN_SIT_G011,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0053,PF_P4D_HN_SIT_G011_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G011_V03.png,PF_P4D_HN_SIT_G011,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0054,PF_P4D_HN_SIT_G011_V04,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V04.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V04.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G011_V04.png,PF_P4D_HN_SIT_G011,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0055,PF_P4D_HN_SIT_G011_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G011_V05.png,PF_P4D_HN_SIT_G011,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0056,PF_P4D_HN_SIT_G012_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G012_V01.png,PF_P4D_HN_SIT_G012,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0057,PF_P4D_HN_SIT_G012_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G012_V02.png,PF_P4D_HN_SIT_G012,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0058,PF_P4D_HN_SIT_G012_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G012_V03.png,PF_P4D_HN_SIT_G012,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0059,PF_P4D_HN_SIT_G012_V04,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V04.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V04.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G012_V04.png,PF_P4D_HN_SIT_G012,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0060,PF_P4D_HN_SIT_G012_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_SIT_G012_V05.png,PF_P4D_HN_SIT_G012,NEW_SCREEN,hard_negative,floor_sitting,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0061,PF_P4D_HN_KNEEL_G001_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G001_V01.png,PF_P4D_HN_KNEEL_G001,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0062,PF_P4D_HN_KNEEL_G001_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G001_V02.png,PF_P4D_HN_KNEEL_G001,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0063,PF_P4D_HN_KNEEL_G001_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G001_V03.png,PF_P4D_HN_KNEEL_G001,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0064,PF_P4D_HN_KNEEL_G001_V04,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V04.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V04.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G001_V04.png,PF_P4D_HN_KNEEL_G001,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0065,PF_P4D_HN_KNEEL_G001_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G001_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G001_V05.png,PF_P4D_HN_KNEEL_G001,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0066,PF_P4D_HN_KNEEL_G002_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G002_V01.png,PF_P4D_HN_KNEEL_G002,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0067,PF_P4D_HN_KNEEL_G002_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G002_V02.png,PF_P4D_HN_KNEEL_G002,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0068,PF_P4D_HN_KNEEL_G002_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G002_V03.png,PF_P4D_HN_KNEEL_G002,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0069,PF_P4D_HN_KNEEL_G002_V04,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V04.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V04.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G002_V04.png,PF_P4D_HN_KNEEL_G002,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0070,PF_P4D_HN_KNEEL_G002_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G002_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G002_V05.png,PF_P4D_HN_KNEEL_G002,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0071,PF_P4D_HN_KNEEL_G003_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G003_V01.png,PF_P4D_HN_KNEEL_G003,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0072,PF_P4D_HN_KNEEL_G003_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G003_V02.png,PF_P4D_HN_KNEEL_G003,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0073,PF_P4D_HN_KNEEL_G003_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G003_V03.png,PF_P4D_HN_KNEEL_G003,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0074,PF_P4D_HN_KNEEL_G003_V04,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V04.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V04.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G003_V04.png,PF_P4D_HN_KNEEL_G003,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0075,PF_P4D_HN_KNEEL_G003_V05,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V05.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G003_V05.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G003_V05.png,PF_P4D_HN_KNEEL_G003,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0076,PF_P4D_HN_KNEEL_G004_V01,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G004_V01.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G004_V01.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G004_V01.png,PF_P4D_HN_KNEEL_G004,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0077,PF_P4D_HN_KNEEL_G004_V02,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G004_V02.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G004_V02.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G004_V02.png,PF_P4D_HN_KNEEL_G004,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
PFV2-FC-0078,PF_P4D_HN_KNEEL_G004_V03,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G004_V03.png,file:///home/yanbo/%E4%B8%8B%E8%BD%BD/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_KNEEL_G004_V03.png,/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/generated_raw/PF_P4D_HN_KNEEL_G004_V03.png,PF_P4D_HN_KNEEL_G004,NEW_DESIGN,hard_negative,kneeling_half_kneeling,codex,LEGACY_NO_ADAPTER,,,,,,unreviewed,,,
