media_id,image_path,image_sha256,event_label,sample_role,scenario_id,group_id,original_split,p2_internal_role,source_type
IMG_003913,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/232_n04-normal-seated-on-chair-stool-02.png,21558e45c831388c100ae3529b6804577a40ca367bb9f836b04e4c3520c2df66,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003914,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/233_n04-normal-seated-on-chair-stool-03.png,8bdf1601258e589a61a1ddaabcf4d9f5d44b83c59f28ad97f6030858e1d7ff54,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003915,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/234_n04-normal-seated-on-chair-stool-04.png,181b3cafa82863a1ca5bb12aea16b6dacf16f78f5f346890cc2575880695f72a,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003916,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/235_n04-normal-seated-on-chair-stool-05.png,1702a8a274a13fb451ca23ccafdc997a8830cc7adda330b5df0b90ab6aedef73,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003917,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/236_n04-normal-seated-on-chair-stool-06.png,ef1b9e81ee1523dbbb21b07d027980742531a74f55e456b369a433de82844d0c,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003918,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/237_n04-normal-seated-on-chair-stool-07.png,9cbe78bbf831d21c6e1c849718050658b28230501cc176dd49023302702e5d89,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003919,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/238_n04-normal-seated-on-chair-stool-08.png,95d750ee89b98302502ce9d5dd13c9cfd0bb861ce62ff17fb6bb95ba2852da1f,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003920,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/239_n04-normal-seated-on-chair-stool-09.png,1d98c7785efcb98a45f71e366224ff1f43a9e4607bd7f11ac5a840e3fedbe349,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003921,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/240_n04-normal-seated-on-chair-stool-10.png,970f4760193d0f57e0b8a9307c58746c25e11ef6272e39ffb938b3e6b0100fc4,0,negative,pf_v2_aigc_n04-normal-seated-on-chair-stool,pf_v2_aigc_n04-normal-seated-on-chair-stool,DEV,P2_DESIGN,ai_generated
IMG_003922,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/241_n05-normal-work-activity-01.png,9f097226ab0671e7a218fd1c82a58aebe647087f9a516133b29a28046bfc2abc,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003923,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/242_n05-normal-work-activity-02.png,61f62d3713f09e213c5c6907ba0a919c642e6906a6f69bf8da0bb3a5166322fb,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003924,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/243_n05-normal-work-activity-03.png,8365c94dd5b4f02db8356dede98e882f3d6565b8fda4260e81a214c9e1c314b3,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003925,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/244_n05-normal-work-activity-04.png,94101fe845662bffc2c777c22fbd05325f40c7430b920dcefbfe616b2d8f8bbb,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003926,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/245_n05-normal-work-activity-05.png,d9d6cd153d044702ab5b5c7c742b8b9f0bfe1e6fbcc1876b64efb6da24f28b90,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003927,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/246_n05-normal-work-activity-06.png,7f8500c8ea49da59bce9fd30b27e3b866415ba174fea8fd967d9cf75d7b91772,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003928,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/247_n05-normal-work-activity-07.png,95620c5fac3a9c5da240bf74298f8edcb95bdd361a43e836056f69e8d81ad366,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003929,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/248_n05-normal-work-activity-08.png,8a82f11e4ece013b8e4753087d1d7fb186f0f67158d1f4e39aa438f5308286fa,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003930,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/249_n05-normal-work-activity-09.png,f7ba24ba75b052e04cf3929eaeb01599b85303454742cecd2d9ad35189a11a83,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003931,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/250_n05-normal-work-activity-10.png,0b26abc51c7b63fab900a8c777f2c37a368a32a632a96741f4b20d82482e6d7c,0,negative,pf_v2_aigc_n05-normal-work-activity,pf_v2_aigc_n05-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003932,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/251_n06-normal-work-activity-01.png,0d5585e07f3b9fedc834975e2be54f134752f0ccb301ee4e02cd2c06106f94c8,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003933,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/252_n06-normal-work-activity-02.png,c8a9bc514c15da3f2da23703dc11bb453d11c54b1bebcec486122e3fb87d5379,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003934,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/253_n06-normal-work-activity-03.png,8c72d44ee172f2ae89a43f5c104baaa598077ae72eecae1fac52666811ee2c15,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003935,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/254_n06-normal-work-activity-04.png,708a9188aea6197ec36ef5ab262e62630b980f9a8a03797a477212ae97dd969d,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003936,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/255_n06-normal-work-activity-05.png,a9dec425e7a51445e33666ad77fc90f0add301fc713c1fbd6a83de6a81d2df72,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003937,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/256_n06-normal-work-activity-06.png,15b2e5f1094add6b6262cc9d02d72f3cbacf86a9d4023024b7f9cbfc8d7a1dd8,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003938,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/257_n06-normal-work-activity-07.png,7d581bcff51b91f01017bb3a2479b738f8702d3532dc02bb5be374eb3acbfa33,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003939,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/258_n06-normal-work-activity-08.png,2775217a73b3fec9852ead7ed28b5b4d76904b4a4f146e32928fc4c249a2f0b5,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003940,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/259_n06-normal-work-activity-09.png,48dc5ad464b297860fc6a28647999f2c6eb1c00a37fd106e0a75d32094aebe81,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_003941,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/260_n06-normal-work-activity-10.png,bd7cb37950286e8775216a9371b0eece1f9d46cfb09f046e0205804bd042b6a7,0,negative,pf_v2_aigc_n06-normal-work-activity,pf_v2_aigc_n06-normal-work-activity,DEV,P2_DESIGN,ai_generated
IMG_004002,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/21_p03-prone-on-floor-01.png,f0afef1f06a16d9f91cbc9eb9a52cecd79d692a10c0624b6f169255a562f6374,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004003,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/22_p03-prone-on-floor-02.png,531968ccc4c4000ca558dc91f46f4aa132767e2df19281d2506c4cbbd62c3e0f,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004004,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/23_p03-prone-on-floor-03.png,86547becdc828b66ad9504dc73a3f4554738ec7030b623ec6830ae18fb351a4a,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004005,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/24_p03-prone-on-floor-04.png,fc2bc25c7a7c65641f3f35cd41cab981571e82d00231d5cb3f676954c03684f1,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004006,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/25_p03-prone-on-floor-05.png,562f3ef69ce6291a666cffda86e701c7f20b92195677ac0bffc96dbf792f87e1,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004007,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/26_p03-prone-on-floor-06.png,ffea712d59fccabbaf558579286df4d7fe6c99afeb817ce0bf8dad7d3377a921,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004008,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/27_p03-prone-on-floor-07.png,6609e71caae836680300eb0b9a5b375fed21f3fc3538aa102667e729b25864b6,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004009,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/28_p03-prone-on-floor-08.png,5584ace79f64b843dbea6e6eccf78e5e0700837c1b506bf79c82085f472e285b,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004010,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/29_p03-prone-on-floor-09.png,5e672724004a81b5b2d705c84a7bfb3bd5dadec21ca063c60d35dcc09debb938,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004011,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/30_p03-prone-on-floor-10.png,21a5aa9d0b90a82dff6f58e818f3f4cd2c2c7f83a07fac1b12e2a6bcb2b74a4b,1,positive,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004022,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/41_p05-side-lying-on-floor-01.png,2a56166420080f6334e879608539170bdb9c06953e57519f7df004838705a3e2,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004023,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/42_p05-side-lying-on-floor-02.png,c3e644298d54499a3202d20f1f667081fe45ef7900eff0951afcbd2e1c73dfcd,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004024,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/43_p05-side-lying-on-floor-03.png,27ab8404612d800fa1e25c2b6dfaab48a4dea15df2e9946e3a192a8ac2dff522,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004025,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/44_p05-side-lying-on-floor-04.png,45e4c31209b3a7baede57f45f9dee5ca938abd06bf17e18f4135b2d72a200f6a,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004026,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/45_p05-side-lying-on-floor-05.png,bd92eda4b83fdab8da9176185c1497fe9ff75cfbc151e0e9cda00a8d9f89bc13,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004027,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/46_p05-side-lying-on-floor-06.png,1aa07102c66e87fd6004b84996a0fec67f8f3abc55bed2067e96cd000bf9a0aa,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004028,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/47_p05-side-lying-on-floor-07.png,bbcc10a0ae8771d24f9d903beb69eef522f8742deb28eb3bb147f8cd94d27edd,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004029,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/48_p05-side-lying-on-floor-08.png,456144ecfb646cade4916bacfb4fa3d5a43cd9dd578dbb9f021842a9b201dfb7,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004030,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/49_p05-side-lying-on-floor-09.png,62327680277259c675a6504f4dc31fb69739f19221e2a2a8e631806a19882e15,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004031,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/50_p05-side-lying-on-floor-10.png,a6c5520e3615d1510868fa7eb35ac9a4a431ad5b9c6797810db0fecb1783bd16,1,positive,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004032,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/51_p06-side-lying-on-floor-01.png,543366363d22efbbb907b006f3f86b877eea519fe5c6c98dad0cd699d9078b8f,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004033,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/52_p06-side-lying-on-floor-02.png,9104b3c0cec7c4dc79881416cab26f85c6798fe75823c2315f7692b1b04991de,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004034,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/53_p06-side-lying-on-floor-03.png,40ab0258a86ac7e8afb15911af2081069b68e301b7a5af23371b895ffa142564,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004035,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/54_p06-side-lying-on-floor-04.png,6e58218f754b18cfefcf1a55867e1f9ce0beb569d3c45cecc50f06f5b4d96c11,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004036,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/55_p06-side-lying-on-floor-05.png,40cd8ba87bfcbb00225de96b16624ec4872550b11252d00d3c2115e271eaadda,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004037,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/56_p06-side-lying-on-floor-06.png,b4ce4b7c71ee6cd208998d8e86e0051c6af3508cc497dbee82600ef9d19ee92e,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004038,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/57_p06-side-lying-on-floor-07.png,1e44db1135509a6e0df16af3d900148b4a3e959a17a1519196655ce3761a62e2,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004039,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/58_p06-side-lying-on-floor-08.png,7e1dc717a13c06a582f22d3f729af0a05f6c6b3fa31fb9fa915c88f5a0f34c50,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004040,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/59_p06-side-lying-on-floor-09.png,c23b8a580e2bf51df5820f66f974c76f2a7e2df2b876307aa8d74a8791cc2691,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004041,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/60_p06-side-lying-on-floor-10.png,95af36458be5ba10a6c1268ff6a6389338c3afd7d31462322e7ee0a93db19282,1,positive,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,DEV,P2_DESIGN,ai_generated
IMG_004042,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/61_p07-irregular-sprawled-posture-01.png,cb3fc95186cc9c5c8dba3642c4f7c827e2db6f76e0bc774ca4877489681ba90a,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004043,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/62_p07-irregular-sprawled-posture-02.png,a4b5e371a0c9a8426002ddcb06ff647bc733113b32d853dd1b5e8126ebd82662,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004044,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/63_p07-irregular-sprawled-posture-03.png,c155e11cc5dbc7515c11c36d9a08eaa9ac188ad362db12571a3f839a0a2e83a6,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004045,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/64_p07-irregular-sprawled-posture-04.png,b06508f0ff5e35e38aa70f6e7045bbd6ce1de7735ac0a9f9b75256bfabbff882,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004046,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/65_p07-irregular-sprawled-posture-05.png,0fe945e667d39d7701aa99658ece8ac840c880671c67fa3c45411adafe12808b,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004047,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/66_p07-irregular-sprawled-posture-06.png,a6db45bafd81f698513469b4ff4a2d511eb7835a2b68143d6f0d7176ca77f841,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004048,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/67_p07-irregular-sprawled-posture-07.png,6752cbcf9b14a772e8124d7d7e19378a6675f95622ac0a8153462f610a40bc30,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004049,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/68_p07-irregular-sprawled-posture-08.png,f0a0f5419bbb53b7663c9dd28db06adb77f0f0258eeb41fdd3b6d4514e76660e,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004050,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/69_p07-irregular-sprawled-posture-09.png,d8438107d83700364347ad3c26d071f64fe0431d0dcd4e5b8e60199876d4a51d,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004051,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/70_p07-irregular-sprawled-posture-10.png,d3a538a2a1e5d2abca0f6117f64111daa0d2f3084088fe1bb7ff074b429806f2,1,positive,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004052,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/71_p08-irregular-sprawled-posture-01.png,6329713947ec4d5b2cff88fe809abf4feb9e8d016de5890149a64527094f0b52,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004053,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/72_p08-irregular-sprawled-posture-02.png,62eed352082d639f7ec1da9a08bf8f4fd2709e3f427db78c21f125784c557919,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004054,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/73_p08-irregular-sprawled-posture-03.png,6b30f078fd10835d53b923b3493e7405c7369707c233f93babed2ed9bce4d9a4,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004055,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/74_p08-irregular-sprawled-posture-04.png,5a679c20b46a78140a1723a94372f44733409706248382250009951f8c54c5af,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004056,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/75_p08-irregular-sprawled-posture-05.png,5484e98bd9beb2564cdaa7f1895e38eca19d8ce2e1b14c9b4ca379bb63853c39,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004057,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/76_p08-irregular-sprawled-posture-06.png,8d55ff9191c8345510d898d4ce7f4e102bc545da00a04d34b4348b44dbc30b49,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004058,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/77_p08-irregular-sprawled-posture-07.png,68912e9f3ab5ff7d86ad8b23771f54ae9d1c88fec150a78a012c04b3c15edf4f,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004059,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/78_p08-irregular-sprawled-posture-08.png,739161dbbfddb42ee17f17a670b0cdbc70de120b7796ccd7720ee8a9d1d8212d,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004060,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/79_p08-irregular-sprawled-posture-09.png,19d4936d216437d25279b52eb0280761729d18816227652dec371e24ae7ee99d,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
IMG_004061,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/80_p08-irregular-sprawled-posture-10.png,6e124de18d12ec3eea5142bf50c80b334edefcd5d34dfc410ef75fd60405655c,1,positive,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,DEV,P2_DESIGN,ai_generated
